sentence_id	text	class_label	sentiment	subjectivity	word_count
26610	your your Social Security be go to be there when you retire	No	0.03333333333333333	0.06666666666666667	12
33765	you be very much involved   excuse I	No	0.10500000000000001	0.155	7
21164	you may want to focus on scandal	No	0.0	0.0	7
8281	I prefer to take the overall percentage record of the last twenty year of the Democrats and the eight year of the Republicans to show an overall period of growth	No	0.0	0.022222222222222223	30
8410	if he unbalance the budget that mean you have inflation and that will be of course a very cruel blow to the very people   the old people   that we have be talk about	No	-0.253125	0.546875	33
8190	be it true that as far as this country be concern in the field of electric power in all of the field that he have mention we have not be move ahead	No	0.22499999999999998	0.825	32
14598	yes we be have tough time but we do not need to go back to the fail policy of the past when you have a democratic president and a spendthrift democratic Congress	No	-0.2847222222222222	0.3458333333333333	32
1190	uh   I think Senator Dole would show more good judgment and discretion than to so describe uh   a heroic and brave and very outstanding leader of the military	No	0.5416666666666666	0.6833333333333332	28
7042	and then we have a recession and we get attack which cost we 1 million job	Yes	0.0	0.0	16
18215	and the test be not whether you be spend more money	No	0.5	0.5	11
5807	of course I have talk to people like Joe the plumber and tell he that I be not go to spread his wealth around	No	0.0	0.0	24
28520	the Vice President mention my view of longterm for the military	No	-0.1	0.1	11
2419	what we do in a legislature 87 percent Democrat we work together 200 legislator in my legislature only two vote against the plan by the time we be finish	Yes	0.0	1.0	29
23457	the Wall Street Journal say 96 percent of small business be not affect at all by my plan	Yes	-0.25	0.4	18
8176	we be ahead in this competition as Senator Kennedy I think have imply	No	0.0	0.0	13
4036	and the point that I originally make be that we take our eye off Afghanistan we take our eye off the folk who perpetrate 911 they be still send out videotape and Senator McCain nobody be talk about defeat in Iraq but I have to say we be have enormous problem in Afghanistan because of that decision	No	0.1875	0.825	57
3818	we have not catch bin Laden	Yes	0.0	0.0	6
26015	then that would give we ten year to do with Medicare what we be go to do with Social Security have a bipartisan group look at what we have to do to save it when the baby boomer retire	No	0.016666666666666666	0.03333333333333333	39
19930	well I think it be pretty liberal I will put that label on it	No	0.25	1.0	14
21255	will we use the prosperity to enrich all of our family and not just a few	No	-0.2	0.1	16
10342	my   my passion probably flow from the fact that I believe in God	No	0.0	0.0	13
10917	and I will stop Tom and you do not even wave	No	0.0	0.0	11
22196	the governor   and I believe Governor Clinton be in on this   but maybe   I do not want to invoke he here	No	0.0	0.0	21
13173	now just a comment on Senator Kennedy be last answer	No	0.0	0.06666666666666667	10
29936	but it can not be dismiss that easily	No	0.43333333333333335	0.8333333333333334	8
11893	well I think we need tough enforcement of the civil right law	No	-0.0515873015873016	0.6845238095238095	12
33524	let I tell you Putin have outsmart she and Obama at every single step of the way	No	-0.07142857142857142	0.21428571428571427	17
24481	and I think you can use the White House as a bully pulpit to stress the importance of these little child particularly in their young and formative year to mold these little precious piece of clay so that they too can live rich full life when they be grow	No	0.13922558922558922	0.5037037037037037	49
6306	charter school I double the number of charter school in Illinois despite some reservation from teacher union	Yes	0.0	0.0	17
19564	and it seem to I that when you make a decision the decision be make by the President of the United States by the CommanderinChief	No	0.0	0.0	25
28952	I will pay down the debt every year	No	-0.15555555555555559	0.2888888888888889	8
18308	we will go with our ally	No	0.0	0.0	6
20064	I have relative on Medicare	No	0.0	0.0	5
12964	if that be true why do not we identify ourselves with the people of Africa	No	0.35	0.65	15
18250	a free Iraq be essential for the security of this country	No	0.2	0.55	11
20709	I have show I know how to do so	No	0.0	0.0	9
24952	some of it be excise but the part deal with political terrorism be continue	No	0.0	0.1	14
3265	I might even be willing to reduce to some degree our military emplacement in the Panama Canal Zane but I would not relinquish practical control of the Panama Canal Zane any time in the foreseeable future	No	0.049999999999999996	0.325	36
25960	it be all happen in this administration because they cut funding and they cut interdiction	Yes	0.0	0.0	15
15096	and I think that anyone that be seek this position as well as other people probably have think to themselves what about this what about that	No	-0.125	0.375	26
13217	but I merely say that the treaty be quite precise and I sustain the treaty	No	-0.04999999999999999	0.65	15
22046	now that   put you in jail in corporate America if you keep book that way but in government it be just kind of the way thing be	No	0.16666666666666666	0.3	27
7391	I think that he just say that freedom be a gift from the Almighty	No	0.0	0.0	14
5777	and Senator Obama when he say   and he sign a piece of paper that say he would take public financing for his campaign if I do   that be back when he be a longshot candidate   you do not keep your word	No	0.0	0.03333333333333333	41
23525	his whole body be shake from the nerve disease the muscular disease that he have	No	0.2	0.4	15
20540	that they be appoint for life and that they ought to look at the Constitution as sacred	No	0.0	0.0	17
22627	that be why he call he a grave threat	No	0.0	0.0	9
6130	and the good thing about this be they will be able to go across America	No	0.6	0.6125	15
1885	and so what I do be I bring down the tax rate low deduction and exemption the same idea behind BowlesSimpson by the way get the rate down low deduction and exemption to create more job because there be nothing well for get we to a balanced budget than have more people work earn more money pay more taxis	No	0.1288888888888889	0.40027777777777784	59
2714	well Jim I want to thank you and I want to thank Governor Romney because I think be a terrific debate and I very much appreciate it	No	0.13	0.63	27
23413	five million Americans have lose their health care 620000 Missourians have no health care at all 96000 Missourians have lose their health care under President Bush	Yes	0.0	0.0	26
16636	and there be some very interesting testimony give by Governor Carter be successor Governor Busby before a Senate committee a few uh   month ago on how he find the Medicaid program when he come into office follow Governor Carter	No	0.225	0.375	39
15114	and that be we have adequate warning that there be a threat to our embassy and we could have do what other embassy do   either strengthen our security there or remove our personnel before the kidnap and the takeover take place	Yes	0.10416666666666666	0.35416666666666663	41
2505	he now say he be go to replace Obamacare and ensure that all the good thing that be in it be go to be in there and you do not have to worry	Yes	0.7	0.6000000000000001	33
23863	personal income have drop while people have work hard	Yes	-0.14583333333333334	0.4208333333333333	9
14620	if you have be on television about it you think you do it	No	0.0	0.0	13
14032	and it go on and on	No	0.0	0.0	6
18701	you do not help yourself with other nation when you turn away from the global warming treaty for instance or when you refuse to deal at length with the United Nations	No	-0.0625	0.1875	31
15837	and we have get a strong family	No	0.4333333333333333	0.7333333333333333	7
2703	but ultimately part of be principle part of be a leader be a be able to describe exactly what it be that you intend to do not just say I will sit down but you have to have a plan	No	0.1486111111111111	0.5409722222222222	40
3457	but the point be   the point be we have finally see Republicans and Democrats sit down and negotiate together and come up with a package	Yes	-0.07777777777777779	0.6444444444444445	25
34289	in fact the killer of the dozen of people at the nightclub in Orlando the Pulse nightclub be bear in Queens the same place Donald be bear	No	0.0	0.125	27
32860	so first and foremost I will do everything I can to reach out to everybody	No	0.25	0.3333333333333333	15
14145	on April 17 he say he would bring out all the record on the draft	Yes	0.0	0.0	15
33621	she immediately   when she hear this I question it and I question NATO	No	0.0	0.0	13
6981	the CBO say very clearly that if you be to adopt the president be plan there would be a 2 trillion hole in Social Security because today be worker pay in to the system for today be retiree	Yes	0.08166666666666668	0.2825	38
19487	but two year later nobody be lose their handgun	Yes	0.0	0.0	9
16622	I   I accomplish this with s   substantial reduction in employee in some department	Yes	0.0	0.0	13
19707	do we inflict any damage	No	0.0	0.0	5
34393	if we do not repeal and replace   now it be probably go to die of its own weight	No	0.6	1.0	18
13363	secondly I believe that the high interestrate policy that this Administration have follow have add about three billion dollar a year to interest on the debt   merely fund the debt   which be a burden an the taxpayer	Yes	-0.11333333333333333	0.3466666666666667	37
29138	they be build some of the big plant anywhere in the world some of the most sophisticated some of the good plant	No	0.425	0.55	22
12236	they be move very rapidly because they know that it be a fastgrowe world market	No	0.2	0.3	15
19665	well that sound very good but it be very wrong	No	0.22	0.7266666666666667	10
19816	so what we want to do be call opportunity scholarship	No	0.0	0.0	10
26120	we have get this country go in the right direction	No	0.2857142857142857	0.5357142857142857	10
9546	now Governor Romney be a very successful investor	No	0.9750000000000001	1.0	8
21503	please do not get into the Washington Post	No	0.0	0.0	8
27272	and the way you define small business include folk at the very top	No	0.2	0.525	13
29104	first we have to build an economy that work for everyone not just those at the top	No	0.375	0.41666666666666663	17
13421	but anybody who suggest that that program would c come to any figure indicate by the Vice President be in error	No	0.0	0.0	21
3763	there be no doubt its go to affect our budget	No	0.0	0.0	10
19232	then his budget that he pass along with Speaker Gingrich cut Medicare 270 billion more than be necessary to repair the Medicare trust fund	Yes	0.25	0.75	24
6466	People who fly on airplane today the cargo hold be not xraye but the baggage be	Yes	0.8	0.9	16
8490	I would say this that we of course expect to pick up some seat in both in the House and the Senate	No	0.0	0.0	22
9369	and the proof the proof of whether a strategy be work or not be what the price be that you be pay at the pump	No	0.0	0.0	25
10391	that be something that advance the entire country	No	0.0	0.625	8
18588	he be the leader of that country	No	0.0	0.0	7
9691	and   and the   and the president be statement of my policy be completely and totally wrong	Yes	-0.2	0.65	16
33644	our job have flee to Mexico and other place	Yes	-0.125	0.375	9
644	I do not think we need they to remain strong	No	0.4333333333333333	0.7333333333333333	10
2572	so I reject the idea that I do not believe in great teacher or more teacher	No	0.65	0.625	16
32276	but the name be there	No	0.0	0.0	5
23120	I have a plan to lower the cost of health care for you	No	0.0	0.0	13
8760	but also I think it be safe to say that we do have source of energy that have not yet be use or find	Yes	0.5	0.5	24
1166	uh   very few people know who I be	No	-0.26	0.13	8
27489	because if it be just we that be impose sanction   we have have sanction in place a long time	No	-0.05	0.4	19
3450	and Jim I   I have be not feel too great about a lot of thing lately	No	0.25	0.675	16
26033	their idea be to charge everybody more outofpocket cost in their budget that I veto	Yes	0.5	0.5	15
22049	they just write a note for the interest	No	0.0	0.0	8
7901	no of course I have not talk to Prime Minister Macmillan	Yes	0.0	0.0	11
33753	that be the kind of approach that be just not go to work	No	0.6	0.9	13
9594	my grandmother she start off as a secretary in a bank	No	0.0	0.0	11
13196	the road to war be always pave with good intention	No	0.7	0.6000000000000001	10
27223	and the world need a strong America and it be strong now than when I come into office	No	0.4333333333333333	0.7333333333333333	18
31946	these be very important value to I because this be the America that I know and love	No	0.51	0.8	17
12245	Houston have just become the smoggi city in the country	Yes	0.0	0.0	10
7655	and then as far as other area be concern I think that we have to look to presidential leadership	No	-0.012499999999999997	0.6875	19
23559	those stem cell line already exist	Yes	0.0	0.0	6
2486	but the right answer be not to have the federal government take over health care and start mandate to the provider across America tell a patient and a doctor what kind of treatment they can have	No	0.44285714285714284	0.7178571428571429	36
19861	and Senator I remind you that a few year ago when I support teacher testing while in my home state I be pretty well lambaste by the teacher association	Yes	0.024999999999999994	0.55	29
1932	and the amount of debt we be add at a trillion a year be simply not moral	Yes	0.0	0.25	17
27651	and what we can now do be free up some resource to for example put Americans back to work especially our veteran rebuild our road our bridge our school make sure that you know our veteran be get the care that they need when it come to posttraumatic stress disorder and traumatic brain injury make sure that the certification that they need for good job of the future be in place	No	0.23333333333333328	0.47808641975308647	71
18623	never want to commit troop	No	0.0	0.0	5
6580	every plan that I have lay out   my healthcare plan my plan for education my plan for kid to be able to get well college loan   I have show exactly how I be go to pay for those	Yes	0.375	0.4375	38
32682	so she want to fight	No	0.0	0.0	5
20638	I would be guard in my approach	No	0.0	0.0	7
19145	I support strong action against the tobacco company to stop the marketing advertising and sale of tobacco to young people	Yes	0.2111111111111111	0.41111111111111115	20
11814	and I think we have now get so many example around the country that we really have to find way to end this	No	0.35	0.35	23
28328	I hear from teacher all the time about the lawsuit and the threat respect in the classroom	No	0.0	0.0	17
12919	but the point be what about his error in vote for the amendment which be not adopt and then persist in it in fiftynine persist in it in the debate	Yes	0.0	0.0	30
19774	and I think I know what he mean by that	No	-0.3125	0.6875	10
32918	now tweet happen to be a modern day form of communication	No	0.2	0.3	11
18241	you can not do that and expect to win the war on terror	No	0.8	0.4	13
20059	and I think I have my strength and I think the good thing go for Bob Dole be that Bob Dole keep his word	No	0.7	0.6000000000000001	24
15914	and I would hope that we would give to woman in this country the right to make that decision and to make it in the exercise of their conscience and religious belief	No	0.14285714285714285	0.39285714285714285	32
32928	well it be not only my opinion	No	0.0	1.0	7
33718	this have be such an incredible education for I Chris	No	0.45	0.7	10
25618	I think the american people tonight have much to be grateful for   an economic recovery that have become expansion freedom and most of all we be at peace	Yes	0.225	0.225	28
22161	got to keep go until all those nuclear weapon in Russia be go and the other republic	No	-0.125	0.375	17
10187	and in fact employer be look for skilled worker	No	0.5	0.5	9
21012	the difference be we have get a new policy	Yes	0.13636363636363635	0.45454545454545453	9
14636	well I think the answer to why the drop I think have be the economy in the doldrum	No	0.0	0.0	18
23496	and they tell I they could not have perform their duty the duty we all expect of they if they do not have the ability to communicate with each other under the Patriot Act	No	-0.125	0.375	34
7196	and yet the president who talk about no child leave behind refuse to fully fund   by 28 billion   that particular program so you can make a difference in the life of those young people	Yes	-0.04444444444444445	0.4777777777777777	34
16885	for example this Congress very shortly will spend a billion dollar a year for its housekeeping its salary its expense and the like	No	0.0	0.39	23
29284	I will bring   excuse I	No	-0.05	0.05	5
33675	cut taxis on the wealthy we have try that	Yes	0.5	1.0	9
24206	then we would present a plan to control health care cost and phase in health care coverage for all Americans	No	0.0	0.0	20
32968	I want a Supreme Court that will stick with Roe v Wade and a woman be right to choose and I want a Supreme Court that will stick with marriage equality	No	0.2857142857142857	0.5357142857142857	31
27700	be   be Israel and the Palestinians close to reach a peace agreement	No	0.0	0.0	12
10973	you know like hair transplant I might need one of those myself	No	0.0	0.0	12
11324	and most of the time I learn it by ask she	No	0.5	0.5	11
22109	and we be go to stay engaged as long as I be president work to improve thing	No	-0.05	0.4	17
26826	Democrats and Republicans say Bob Dole be word be good	No	0.7	0.6000000000000001	10
23894	so if it be time for action I think I have experience that count	No	0.1	0.1	14
22479	these problem be not easy	No	-0.21666666666666667	0.8333333333333334	5
28132	listen for 24 year I have never be afraid to take on the big drug company	Yes	-0.3	0.5	16
7438	my opponent say this be a bitterly divide time	No	-0.1	0.5	9
27388	we be head down to the low 200s if we go through a sequestration	No	-0.07777777777777779	0.29444444444444445	14
34193	this conspiracy theory which he be be spew out for quite some time	No	0.0	0.0	13
369	this be one of the most important priority that face this country	No	0.45	0.75	12
25833	but let I just say the American Hospital Association say that the budget I veto could have close 700 hospital	Yes	0.0	0.0	20
31944	and the question for we the question our country must answer be that this be not who we be	No	0.0	0.0	19
15521	he unlike my opponent be an expert in national defense help amend the INF treaty so we get a good sound treaty when these people over here be talk about a freeze	Yes	0.55	0.5	32
15450	be America as respect throughout the world as it be	No	0.0	0.0	10
11917	I do not want to jump in	No	0.0	0.0	7
1873	but those business that be in the last 3 percent of business happen to employ half   half of all the people who work in small business	Yes	-0.14583333333333331	0.2	26
23918	how could you be CommanderinChief of the armed force and have some kid say   when you have to make a tough decision as I do in Panama or Kuwait and then have some kid jump up and say well I be not go to go	No	-0.3888888888888889	0.8333333333333334	45
11664	I think the good example of a way to handle the situation be East Timor when we provide logistical support to the Australians support that only we can provide	No	0.35	0.8	29
22244	interesting phenomenon small town have good school big city have terrible school	No	-0.010000000000000009	0.52	12
15059	there be no doubt in my mind that in the downtown central city with the with the new commitment on an energy policy with a chance to revitalize home and to make they more fuel efficient with a chance for our synthetic fuel program solar power this will give we an additional opportunity for job which will pay rich dividend	No	0.25284090909090906	0.48863636363636365	60
20641	the vice president and I have a disagreement about the use of troop	No	0.0	0.0	13
7435	but Washington be a tough town	No	-0.3888888888888889	0.8333333333333334	6
17800	why the deficit be so much of a problem for he now but that in 1976 when the deficit be 52 billion and everyone be panic about that he say no that he think it ought to be big because a big deficit would stimulate the economy and would help do away with unemployment	Yes	0.06666666666666667	0.13333333333333333	54
678	and at the same time a willingness to move forward steadily thoughtfully cautiously	No	0.2	0.3125	13
8547	the test of whether America move be whether the federal government plus the state government plus the local government plus the big segment of all   individual enterprise   move	No	0.0	0.16666666666666666	28
22771	you know I have make some decision on Israel that be unpopular	No	0.0	0.0	12
215	well Anne let I just say before I answer your question that I do not know that the Vice President attack our program in Massachusetts	No	0.0	0.0	25
7720	but let be look at the performance	No	0.0	0.0	7
10022	so as soon as we find out that the Benghazi consulate be be overrun I be on the phone with my national security team and I give they three instruction	No	0.0	0.0	30
10370	Barry I think a lot of this campaign maybe over the last four year have be devote to this nation that I think government create job that that somehow be the answer	No	0.0	0.06666666666666667	32
29573	we will keep guess at what it might be that he be hide	No	0.0	0.0	13
29463	I do not see change in the corporate tax rate or the kind of proposal you be refer to that would cause the repatriation bring back of money that be strand overseas	No	0.19999999999999998	0.3	32
17360	they want to get our edge back in science and they want a policy head by the President that help close this gap that be widen between the United States and Europe and Japan	No	0.0	0.0	34
30025	you do not know who break in to DNC	No	0.0	0.0	9
15072	in country like Libya or Iraq we have even alienate some of our close trade partner because we have insist upon the control of the spread of nuclear weapon to those potentially terrorist country	Yes	0.0	1.0	34
28082	they like it because it do not accomplish what I think really need to be accomplish to give the decision back to the doctor and nurse and give you a right of appeal to somebody other than the HMO or insurance company let you go to the near emergency room without have to call an HMO before you call 911 to let you see a specialist if you need to and it have strong bipartisan support	Yes	0.1490079365079365	0.3740079365079365	76
29274	he be double it in a course of almost eight year sevenandahalf year to be semi exact	Yes	0.125	0.125	17
6310	and I also have to disagree on Senator McCain be record when it come to college accessibility and affordability	No	0.0	0.0	19
18414	you can not tell I that on the day that we go into that war and it start   it be principally the United States the America and Great Britain and one or two other	No	0.3375	0.5625	34
1388	also the   the protection of an arrest person against unwarranted persecution in try to get a false uh   confession	No	-0.22500000000000003	0.3	19
13533	let be look at the other side of the coin	No	-0.125	0.375	10
21023	I want new incentive for saving and investment for the young couple who be work hard so they can save and invest on their own on top of Social Security not at the expense of Social Security as the governor propose	No	0.1587662337662338	0.43279220779220784	41
3113	I be the first United States president to visit Japan	No	0.25	0.3333333333333333	10
10571	we be go to have to coordinate with other country to make sure that whatever action we take work	No	0.15833333333333333	0.45462962962962966	19
29379	you have regulation on top of regulation and new company can not form and old company be go out of business	Yes	0.24545454545454545	0.38484848484848483	21
1588	our education system can be improve	No	0.0	0.0	6
19277	it be balance a budget by the year 2002	No	0.0	0.0	9
9962	and I understand they do include investment outside the United States include in   in chinese company	No	0.0	0.025	16
7838	it come out of the committee of which I be the chairman   the labor subcommittee   in fiftyfive	Yes	0.0	0.0	17
18365	and I do not appreciate it when a candidate for president denigrate the contribution of these brave soldier	No	0.8	1.0	18
16504	in uh   December of uh   1975 he veto the roughly 18 to 20 billion dollar uh taxreduction bill that have be pass by the Congress and then he come back later on in January of this year and he do advocate a 10 billion tax reduction but it would be offset by a 6 billion increase this come January in deduction for Social Security payment and for unemployment compensation	Yes	-0.01666666666666667	0.11666666666666667	69
16064	and those be the standard that I will use in nominate people to the Supreme Court of the United States	No	0.0	0.0	20
5710	Senator Obama talk about the budget I vote for	Yes	0.0	0.0	9
3813	and we be win in Iraq and we will come home	No	0.8	0.4	11
25297	the second part be to maintain and improve relation with our friend to the south	No	0.0	0.0	15
11050	we be spend 10 billion a month in Iraq at a time when the Iraqis have a 79 billion surplus 79 billion	Yes	0.0	0.0	22
3207	so the United States seek to preserve the principle of selfdetermination to eliminate the possibility of bloodshed to protect the right of the minority as we insist upon the right of the majority uh   I believe follow the good conscience of the american people in foreign policy	No	0.22928571428571426	0.3592857142857143	47
19662	but then of course we have a democratic Congress and they do not want to do that	No	0.0	0.0	17
3994	and we have get a choice	No	0.0	0.0	6
9547	if somebody come to you Governor with a plan that say here I want to spend 7 or 8 trillion and then we be go to pay for it but we can not tell you until maybe after the election how we be go to do it you would not take such a sketchy deal and neither should you the american people because the math do not add up	No	0.0	0.25	69
839	and I believe that he will be outstanding	No	0.5	0.875	8
4006	and I see that and I see the situation and I stand up and I vote against that because I be afraid that they could not make peace in a place where 300 or 400 or several hundred Marines would make a difference	Yes	-0.3	0.45	43
10121	and her son have be shoot through the head	No	0.0	0.0	9
25156	the President tell the terrorist he be go to retaliate	Yes	0.0	0.0	10
33807	she give we ISIS because she and Obama create this huge vacuum and a small group come out of that huge vacuum because when   we should never have be in Iraq but once we be there we should have never get out the way they want to get out	No	0.10666666666666669	0.44000000000000006	49
24458	the good expression of my family value be that tonight be my 17th wedding anniversary and I would like to close my question by just wish my wife a happy anniversary and thank you my daughter for be here	No	0.75	0.8	39
25008	ah well now you have add a hypothetical there at the end Mr Kalb about where we would send troop in to fight	No	0.0	0.0	23
32645	I hate to interrupt you but at some point	No	-0.8	0.9	9
15532	the american people be see it and I be proud of it that be what I would say	No	0.4	0.5	18
26812	President Clinton oppose voluntary prayer amendment	Yes	0.0	0.0	6
14216	the choice be not good then	No	-0.35	0.6000000000000001	6
9541	but when he be ask how be you go to do it which deduction which loophole be you go to close	No	0.0	0.0	21
13646	you have have a number of occasion to see in detail what the plan be and at least you will understand it	No	-0.3	0.4	22
4153	we do not know what the status of the dear leader be health be today but we know this that the North Koreans have break every agreement that they have enter into	Yes	0.0	0.0	32
22858	he be deceive the inspector	Yes	0.0	0.0	5
18266	we do not guard the nuclear facility	Yes	0.0	0.0	7
12818	I do not think we can wait until the next president be inaugurate and then uh   select a new team and then all the month of negotiate that will take place before we reach a decision I think that immediately after this election we should set a timetable   the next president work with the present President President Eisenhower   a timetable to break the soviet filibuster	No	0.03409090909090909	0.11363636363636363	65
25298	we can not solve this problem all on our own	No	0.6	1.0	10
3913	we should do it in phase	No	0.0	0.0	6
8493	I would say that a president will be able to lead   a president will be able to get his program through   to the effect that he have the support of the country the support of the people	No	0.5	0.625	37
6761	you can not disallow someone the right to visit their partner in a hospital	No	0.2857142857142857	0.5357142857142857	14
3129	our technician have be work since that time in Geneva try to put into technical language a   an agreement that can be verify by both party	Yes	0.0	0.1	26
13911	you implement that NAFTA the mexican trade agreement where they pay people a dollar an hour have no health care no retirement no pollution control et cetera et cetera et cetera and you be go to hear a giant suck sound of job be pull out of this country right at a time when we need the tax base to pay the debt and pay down the interest on the debt and get our house back in order	Yes	-0.038548752834467126	0.460657596371882	78
21129	this be a big issue	No	0.0	0.1	5
28784	that be the good way to get people back in the system	No	0.35	0.30000000000000004	12
34283	he be make these claim repeatedly	Yes	0.0	0.0	6
8949	we cut the rate of increase in spending in half	Yes	-0.16666666666666666	0.16666666666666666	10
9466	I want to get we on track to a balanced budget and I be go to reduce the tax burden on middle income family	Yes	0.0	0.0	24
13461	and it be because of my belief that if America be go to have the growth that he talk about and that I talk about and that we want the thing to do be not to discourage individual enterprise not to discourage people to go out and discover more oil and mineral but to encourage they	No	0.25	0.45	56
24824	I would like to thank all the folk around America that no one ever know about   the woman that be hold the AIDS baby she adopt in Cedar Rapids Iowa who ask I to do something more for adoption the woman who stop along the road in Wisconsin and weep because her husband have lose his job after 27 year all the people who be have a tough time and the people who be win but who know how desperately we need to change	No	0.0777777777777778	0.6833333333333333	84
7922	and because we be go to move in sixtyone and two partly because we have not maintain our strength with sufficient vigor in the last year I believe that before we meet that crisis that the next president of the United States should send a message to Congress ask for a revitalization of our military strength because come spring or late in the winter we be go to be face to face with the most serious Berlin crisis since l949 or fifty	No	-0.03888888888888889	0.3222222222222222	82
3320	and I do not believe that arab country will pursue it when we have a strong president who will protect the integrity of our country the commitment of our Constitution and Bill of Rights and protect people in this country who happen to be Jews	No	0.4333333333333333	0.7333333333333333	45
5887	on economic policy I associate with Warren Buffett and former Fed Chairman Paul Volcker	No	0.1	0.1	14
7771	a Gallup Poll take in February of this year ask the   in eight out of nine country   they ask the people who do they think would be ahead by 1970 militarily and scientifically and a majority in eight of the nine country say the Soviet Union would be by 1970	Yes	-0.1	0.1	50
4117	of course we have get to do preparation start with lowlevel diplomatic talk and it may not work because Iran be a rogue regime	No	0.0	0.0	24
33500	well he would rather believe Vladimir Putin than the military and civilian intelligence professional who be swear to protect we	No	0.0	0.1	20
11768	and I think that there be a general agreement in many part of the world now that there ought to be change in the IMF	No	0.275	0.5	25
18913	and we be go to build the strong international network to prevent nuclear proliferation	No	0.21666666666666665	0.36666666666666664	14
26249	I would like to have one in this race come to think of it but I do not get one	No	0.0	0.0	20
27182	we need to have strong ally	No	0.4333333333333333	0.7333333333333333	6
24620	you can not talk about it rationally	No	0.0	0.0	7
21268	I be not go to cut her benefit or support any proposal that would	No	0.0	0.0	14
14480	the people deserve that since we have to pick up the tab you get the PAC money we will pay the tab	No	0.0	0.0	22
23235	I be   I have a proposal for a tax cut for all people earn less than the 200000	No	-0.16666666666666666	0.06666666666666667	18
15224	this commitment have be open up a very bright vista for our nation in the future because with the windfall profit tax as a base we now have an opportunity to use american technology and american ability and american natural resource to expand rapidly the production of synthetic fuel yes to expand rapidly the production of solar energy yes and also to produce the traditional kind of american energy	No	0.07363636363636364	0.425	69
8405	as Senator Kennedy point out that as far as his one proposal be concern   the one for medical care for the aged   that that would be finance out of Social Security	Yes	0.008333333333333333	0.36666666666666664	31
21179	People in the high office of the land must be responsible for decision they make in life	No	0.18	0.5449999999999999	17
6805	People from both political party come together in the hall of Congress and vote overwhelmingly to ban that practice	Yes	0.25	0.55	19
19664	it mean a lot to a lot of people watch we tonight	No	-0.3125	0.6875	12
14940	the President be economic plan call for increase the taxis to the point that we finally take so much money away from the people that we can balance the budget in that way	Yes	0.13333333333333333	0.4666666666666666	33
28330	you can not have a consequence for somebody without fear of getting sue under federal law	Yes	0.0	0.0	16
8964	more than double and it rise at a fast rate than spending be rise in the Federal Government	Yes	0.2333333333333333	0.3666666666666667	18
949	I want to see asymmetrical reduction in conventional force	No	-0.14285714285714285	0.35714285714285715	9
27118	but I do not want to see a military involvement on the part of our   of our troop	No	-0.1	0.1	18
8180	I think we disagree on the implication of his remark tonight and on the statement that he have make on many occasion during his campaign to the effect that the United States have be stand still	No	0.5	0.5	36
30255	that be why we be lose   we be lose   we lose on everything	No	0.0	0.0	13
11457	I think we ought to be forgive Third World debt under certain condition	No	0.10714285714285714	0.2857142857142857	13
21696	but I believe we have to have some way of check hand gun before they be sell to check the criminal history the mental health history and the age of people who be buy they	No	-0.25	0.375	35
20838	they go to Austin High School	No	0.16	0.5399999999999999	6
18549	and then you have get to fix it and do something with it	No	0.0	0.0	13
24635	if you be go to die you do not have to go through this tenyear cycle that FDA go through on new drug	No	0.13636363636363635	0.45454545454545453	23
28737	sometimes people who be very idealistic and have great dream as young people do be apt to stay at arm be length from the political process because they think their good heart might be brittle and if they invest their hope and allow themselves to believe then they be go to be let down and disappoint	No	0.3206349206349207	0.4912698412698413	56
9191	and a lot of they as you say candy have be out of work for a long long long time	No	-0.05000000000000001	0.4000000000000001	20
6870	he have no record on reforming of health care	Yes	0.0	0.0	9
10930	so one of the thing that I have say from the start of this campaign be that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many family be face	Yes	0.2333333333333333	0.31666666666666665	42
7903	the President be still go to be president for the next four month and he of course be the only one who could commit this country in this period	No	0.0	0.5	29
13456	I favor it not because I want to make a lot of oil man rich but because I want to make America rich	No	0.375	0.75	23
25761	they be watch what we do what we say what we promise and what we finally deliver	No	0.0	1.0	17
13428	this Administration and this country last year have the low rate of economic growth   which mean job   of any major industrialize society in the world in 1959	Yes	-0.009999999999999998	0.35083333333333333	27
32295	right now a lot of those nation be hear what Donald say and wonder why should we cooperate with the Americans	No	0.2857142857142857	0.5357142857142857	21
15793	I think of classroom teacher classroom teacher that I have have classroom teacher that youngster have today who be real hero to our young people	No	0.15000000000000002	0.35000000000000003	25
24859	and we need to strengthen the american family	No	0.0	0.0	8
22000	the Social Security system be fix about 5 year and I think it be project out to be sound beyond that	Yes	0.21666666666666667	0.23333333333333334	21
16734	a lot of uh   very high quality lowcarbon coal uh   lowsulfur coal be there it be where our employment be need	Yes	0.20800000000000002	0.702	21
24035	but we be there and I think this insurance policy be necessary	No	0.0	1.0	12
8148	the argument have be use against every piece of social legislation in the last twentyfive year	No	0.016666666666666666	0.06666666666666667	16
15247	but 32 of those have give up and cancel their plan to build and again because government regulation and permit and so forth take   make it take   more than twice as long to build a nuclear plant in the United States as it do to build one in Japan or in Western Europe	Yes	0.15	0.3	53
28769	I think it be a cynicism in Washington and it do not have to be that way	No	0.0	0.0	17
32164	number four if you be under 26 and your parent have a policy you can be on that policy until the age of 26 something that do not happen before	Yes	0.0	0.0	30
1860	  the small business we be talk about	No	-0.25	0.4	7
