tweet_id	tweet_text	class_label	hashtags	mentions	sentiment_category	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
1463549890336890886	"La Agenda 2030 promete un Mundo Feliz verde inclusivo resiliente y sostenible; en realidad es mundo el que sólo podrán viajar comer carne ser propietarias las élites globalistas". @<USER> (VOX).	No	[]	['malenanevado']	negative	31-40	0	0	0.0	0
1450473556786262017	Otro revolcón de la justicia a Casado y Abascal. La derecha española insulta mucho trabaja poco dimite nada.	No	[]	[]	negative	11-20	0	0	0.0	1
1461592957421817857	Me dijo que no me quejase mucho porque sabía por su hermano y compatriotas suyos si pagaba le pasaba nada podría seguir viviendo allí hasta dos años totalmente gratis"	No	[]	[]	very_negative	31-40	0	0	0.0	2
1452358718235021313	#Perú sorprende la obsesiva preocupación del ultracaviar de Mohme con #VOX desde su lujoso piso Trump Tower Miami. Agradecemos a #LaRepública publicidad gratuita continuada.	No	['Perú', 'VOX', 'LaRepública']	[]	negative	21-30	0	3	0.0	1
1438554574659403780	Avanzar en sostenibilidad y digitalización es clave para afrontar el futuro de las infraestructuras transporte nuestro país. La ministra @<USER> ha anunciado hoy que llevará al #Cmin antes fin año la Ley Movilidad Sostenible. Fundamental	No	['Cmin']	['raquelsjimenez', 'Congreso_Es']	positive	41-50	0	1	0.0	4
1466497859793178629	Los profesionales de la agricultura y ganadería Extremadura se han manifestado hoy ante Consejería Agricultura. Son insostenibles los bajos precios que les obligan a vender pérdidas. ¡Mi total apoyo las reivindicaciones del campo extremeño!	No	[]	[]	negative	31-40	0	0	0.0	0
1439508575534075907	Un ataque más a los profesionales sanitarios. que tiene decir la ministra @<USER> esto	No	[]	['CarolinaDarias']	negative	11-20	0	0	0.0	0
1444226666868396033	Mi apoyo y por tanto mi aval para Gonzalo Caballero #OrgulloSocialista #EuConGonzalo	No	['OrgulloSocialista', 'EuConGonzalo']	[]	very_positive	11-20	0	2	0.0	4
1460895237786714113	Primera toma de contacto con @<USER> responsable Transición Ecológica del . Tenemos mucho trabajo por delante pero también una convicción inquebrantable cambiar el futuro y hacerlo sostenible. su equipo estamos ya en marcha te animas?	No	[]	['marcpons73', 'PSOE', 'juanlobato_es']	negative	41-50	0	0	0.0	0
1440067495671439361	A ningún partido en Alemania se le pasa por la cabeza pactar con su equivalente a VOX. Hemos hablado de ello @<USER>	Yes	[]	['hora25']	negative	21-30	1	0	0.0	1
1445371703715155969	Hemos alcanzado un acuerdo para presentar los #PGE2022 y por primera vez en nuestra democracia una Ley de Vivienda. Las nuevas cuentas contarán con plan especial que ayude a las jóvenes el alquiler. La #RecuperaciónJusta pasa facilitar su acceso la vivienda.	No	['PGE2022', 'RecuperaciónJusta']	[]	negative	41-50	0	2	0.0	4
1441298181820583948	IPCC y la necesidad del cambio de sistema	No	[]	[]	negative	0-10	0	0	0.0	4
1462086859111153676	La PEDERASTIA en la iglesia solo son PEQUEOS casos. En boca del q se llama servidor De Dios es mayor de las obscenidades y el los desprecios hacia víctimas estas sí eran pequeñas cuando abusaron ellas. pederastia Iglesia debe ser investigada.	No	[]	[]	negative	51-60	0	0	0.0	0
1466890245320941569	Hoy se ha firmado del acuerdo de sostenibilidad los Centros Discapacidad con la Junta Andalucía. @<USER> preside un gobierno cabeza pero sobre todo corazón Enhorabuena a todos colectivos. también familia que quiero	No	[]	['JuanMa_Moreno', 'Adacca1']	positive	41-50	0	0	0.0	0
1461642530706055176	Las bolsas plásticas cubren miles de kilómetros del fondo marino. En algunas áreas Océano Pacífico no se ha podido encontrar el pues está cubierto por espesas capas superficie plástica.	No	[]	[]	very_negative	31-40	0	0	0.0	4
1445424361171718157	Cuando no le debes dinero a los bancos cuando tienes exministros en consejos de administración te dejas presionar por fondos buitre se olvida dónde vienes y quiénes puedes conseguir cosas que parecían imposibles. #LeyDeVivienda	No	['LeyDeVivienda']	[]	very_negative	41-50	0	1	0.0	0
1465874216998297608	La seguridad de los españoles en manos enemigos España.	No	[]	[]	negative	11-20	0	0	0.0	0
1454793007954374665	Sánchez (des)gobierna en continua inconstitucionalidad Primer estado de alarma Segundo Nombramientos CNI RTVE #HayAlternativa al (des)gobierno y sus socios comunistas e independentistas bilduetarras. #Creemos	No	['HayAlternativa', 'Creemos']	[]	very_negative	31-40	0	2	0.0	3
1435299607282692102	@<USER> recurre ante el TC la 'Ley Herodes': 'Es una norma antifamilia que consolida ingeniería social de izquierda' - #SoloQuedaVox	No	['SoloQuedaVox']	[]	negative	21-30	0	1	0.0	0
1452913703855312902	Las mujeres gitanas somos un reto imparable. "Las no nos resignamos a dejarnos llevar por ese destino inexorable que marca la vida de las gitanas". Gracias @<USER> entrevista.	No	[]	['elCorreoWeb']	very_negative	31-40	0	0	0.0	0
1433431750105964548	SI SE PUEDE! #EnergiaPublicaYA Unidas Podemos presenta una Proposición de Ley para crear empresa pública energía vía @<USER>	No	['EnergiaPublicaYA']	['publico_es']	negative	21-30	0	1	0.0	4
1064208028675833856	Meryl Streep 17 reflexiones de una gran mujer - La Mente es Maravillosa	No	[]	[]	negative	11-20	0	0	0.0	1
1454734387283734529	"Creo que no hay polarizar. Hay calmar los ánimos. La gente tiene miedo. Eres demasiado polarizador" (Marine Le Pen a Eric Zemmour). "Te equivocas de época. Ya se gana en el centro. espera firmeza y convicción. Incluso radicalidad" (Zemmour p. 23)	No	[]	[]	very_negative	41-50	0	0	0.0	2
1437778460114575364	Veo a PP y VOX muy calladitos con el tema de la luz. Ayer estaban indignadísimos pero cuando Gobierno interviene mercado limita coste luz se quedan mudos como tristes. Quizá es que todo era demagogia en fondo iban oligopolio #SiSePuedeBajarLaLuz	No	['SiSePuedeBajarLaLuz']	[]	negative	41-50	0	1	0.0	4
1452622364135526412	Esta mañana en el @<USER> Los #PGE2022 están dirigidos a los y las jóvenes. Nunca la historia de este país se había apostado tanto por ellos. Son 12.500M para generar oportunidades vivienda empleo salarios dignos acceso formación también cultura	Yes	['PGE2022']	['PSCLH', 'gpscongreso']	negative	41-50	1	1	0.0	1
1453379926254669833	Desde @<USER> rechazamos unos presupuesto de la Dirección General Tráfico (DGT) dependiente del Ministerio Interior Marlaska. La auditoría deja en evidencia grave y nefasta gestión .	No	[]	['VOX_Congreso']	very_negative	31-40	0	0	0.0	3
1436382041638047748	Comienza la inauguración del parque temático Puy du Fou en Toledo una apuesta por el acercamiento de historia España a sus visitantes además fomentar turismo esta provincia #Toledovive	No	['Toledovive']	[]	negative	31-40	0	1	0.0	4
1453080997969420293	Este es el respeto a España de un diputado del PP la Asamblea Ceuta. El resto ríen. Dimisión.	No	[]	[]	negative	21-30	0	0	0.0	1
1446945235414700037	Movimiento zero waste (residuo cero). Este movimiento consiste en generar cada vez menos basura evitando todos los envases empaques y utensilios desechables apostando por productos reutilizables lo más respetuosos con el medio ambiente. Reducir es importante que reciclar.	No	[]	[]	very_negative	41-50	0	0	0.0	3
1439225403764314116	Mañana hay una cita ineludible en #DefensaSanidadPublica Será #Carboneroelmayor #SOSSnidadPublica #DefendiendoSegovia	No	['DefensaSanidadPublica', 'Carboneroelmayor', 'SOSSnidadPublica', 'DefendiendoSegovia']	[]	negative	11-20	0	4	0.0	1
1451875286363131906	A veces es difícil crear las infraestructuras necesarias para que nos podamos desplazar de un sitio a otro sin molestar los animales y muchos mueren en carreteras todo el mundo atropellados. Para ello se construyen ecoductos. Túnel cangrejos Australia	No	[]	[]	very_negative	41-50	0	0	0.0	2
1463094004732547080	Y la izquierda se sigue negando a aceptar propuesta de @<USER> para aprobar una Ley pandemias que recoja los distintos contextos y plantee soluciones con criterios sanitarios jurídicamente viables lógicas efectivas.	No	[]	['pablocasado_']	negative	31-40	0	0	0.0	4
1439648534920376321	@<USER> : "Ayuso está más preocupada por Casado y sus aspiraciones nacionales que Madrid" #	No	['']	['juanlobato_es']	negative	11-20	0	1	0.0	4
1433717578669699080	Los museos de la Red Foral DE #lava y los yacimientos superan este verano en un 15 4% las visitas 2019.	Yes	['Álava']	[]	negative	21-30	1	1	0.0	1
1445644782395539461	Conmovedor rescate de dos ballenas varadas en el Partido La Costa	No	[]	[]	negative	11-20	0	0	0.0	3
1439566065525301260	La @<USER> advierte de que la crisis climática se acelera tras pandemia via	No	[]	['ONU_es', 'el_pais']	very_negative	11-20	0	0	0.0	1
1439963129652387850	La insensibilidad de la Ministra @<USER> en plena erupción	No	[]	['MarotoReyes']	negative	0-10	0	0	0.0	0
1445428435589926914	Calentando motores para #VIVA21 la alternativa al globalismo progre que solo @<USER> combate. El próximo sábado!	No	['VIVA21']	['vox_es']	negative	11-20	0	1	0.0	2
1437337298216132609	El precio de la luz hoy lunes es como el chuletón @<USER> imbatible .	No	[]	['sanchezcastejon']	negative	11-20	0	0	0.0	0
1463112184972591108	Los trabajadores no piden tanquetas sino trabajo digno. Sr. Marlaska sáquelas de las calles.	No	[]	[]	very_negative	11-20	0	0	0.0	0
1443915191792640039	No es por presumir pero tengo una huerta que da Gloria verla.	No	[]	[]	very_negative	11-20	0	0	0.0	2
1448135818145505284	¿Jaque mate a la prostitución? El @<USER> quiere una ley abolicionista e Igualdad apuesta por alternativas para las mujeres via	No	[]	['PSOE', '_infoLibre']	negative	21-30	0	0	0.0	2
1451580091419537416	No nos va a templar el pulso si hay que acabar con privilegios para garantizar derechos. Vamos intervenir los precios del alquiler una medida derecho la vivienda especialmente juventud.	No	[]	[]	very_negative	31-40	0	0	0.0	4
1464121571640029195	103 días desde que empezó el #IFNavalacruz en #vila 95 @<USER> anunció la declaración como zona gravemente afectada por emergencia de protección civil sin recibir ayudas	No	['IFNavalacruz', 'Ávila']	['sanchezcastejon']	very_negative	31-40	0	2	0.0	0
1462455190313967622	El Rey Arturo: ¿realidad omito?	No	[]	[]	negative	0-10	0	0	0.0	1
1461049578397089801	El PP y su gobierno corrupto utilizaron a un policía de servicios antiterroristas para seguir la mujer Bárcenas Manda huevos	No	[]	[]	negative	21-30	0	0	0.0	3
1442408272951226369	Aquí a esos liberales los llamarían veletas traidores y centrarían sus esfuerzos en destruirlos para depender únicamente de populismos un extremo otro. Y poder seguir repartiéndose jueces televisiones públicas polarizando que es lo más sencillo	No	[]	[]	negative	31-40	0	0	0.0	4
1453056577842393098	Una vez más quiero mandar mi cariño y apoyo a los palmeros palmeras. Trabajaremos para recuperar el turismo de nuestra Isla Bonita. Todo sector turístico está con vosotros.	No	[]	[]	negative	31-40	0	0	0.0	2
1457013032203145218	La respuesta inflamatoria: enfermedades autoinmunes	No	[]	[]	negative	0-10	0	0	0.0	4
1443534412809900034	He recibido hoy en el @<USER> al secretario general de la Federación Internacional las Sociedades Nacionales Cruz Roja y Media Luna presidente Javier Senent.	No	[]	['Congreso_Es', 'ifrc,', 'jagan_chapagain,', 'CruzRojaEsp,']	negative	31-40	0	0	0.0	0
1442847633211539464	Es necesaria una reforma de la ley derechos sexuales y reproductivos como propone hoy en consulta @<USER> . Porque los o son para todas no derechos. Así lo he contado esta mañana tras Junta Portavoces. #28SConDerechosParaTodas	No	['28SConDerechosParaTodas']	['igualdadgob.']	very_negative	41-50	0	1	0.0	0
1465043089656098820	Dijo Boris Vian que la ironía es cortesía de los desesperados. En @<USER> hay sin embargo esperanza rebeldía y una sabiduría ancestral necesaria. 'Chispas' su nuevo libro un pacto con las palabras bello canto libertad	No	[]	['Rivasbarrs']	very_negative	41-50	0	0	0.0	0
1458819789632245760	Miguel Morgado profesor de la Universidad Católica Lisboa en las Jornadas sobre el futuro del centro derecha: Los partidos centro-derecha buscan siempre aquello que es útil pero deben buscar también lo bello @<USER>	No	[]	['populares', 'kas_madrid']	negative	31-40	0	0	0.0	0
1451980028477063170	Gran acto de celebración del #CentenarioPCE en Langreo la XV Semana Cultural Pasionaria el que hemos reconocido lucha mujeres militantes ejemplares. Además homenajeado a nuestra presidenta honor perpetua Dolores Ibárruri.	No	['CentenarioPCE']	[]	positive	31-40	0	1	0.0	0
1459646999083589636	Nueva Ley para la equidad sanitaria @<USER>	No	[]	[]	negative	0-10	0	0	0.0	1
1467770982689644545	La nauseabunda política penitenciaria de #Marlaska pagar para excarcelar criminales. Interior ha pagado ya 400.000 euros en pluses productividad que se excarcele a más presos vía @<USER>	Yes	['Marlaska']	['elespanolcom']	positive	21-30	1	1	0.0	3
1468576307529367557	Los costes de producir a partir materiales reciclados es mayor por lo que sería razonable aplicar impuestos más bajos para incentivar una economía verde.	No	[]	[]	negative	21-30	0	0	0.0	4
1436008611189334021	Contra la agresividad de Ortega Smith elegancia institucional y brillantez Pilar Llop. No se me ocurre mejor bandera para el feminismo ni antídoto contra ultraderecha.	No	[]	[]	very_negative	21-30	0	0	0.0	1
1445823474887368707	Es que ni hecho adrede	No	[]	[]	negative	0-10	0	0	0.0	3
1437015335639691268	Nos vamos a emplear fondo desde el @<USER> : Es un enorme orgullo asumir la responsabilidad de dar continuidad al proyecto éxito liderado por y Un que ha llevado alcanzar acuerdos como los #PGE2021.	No	['PGE2021.']	['Congreso_Es', 'Adrilastra', 'SimancasRafael']	positive	41-50	0	1	0.0	1
1460203580942659592	Cuñados dl mundo! No os pido q lo superéis #Casado propone "ir con un pastor" para aprender "qué es comer sano" via @<USER>	No	['Casado']	['El_Plural']	very_negative	21-30	0	1	0.0	2
1438947765707591681	Un honor sumarme al trabajo del @<USER> junto a y los demás compañeros. Ayudar en las tareas de formación el internacional la fundación me motiva mucho. Gracias todas por confianza	No	[]	['Instituto25M', 'MonederoJC', 'ionebelarra', 'IdoiaVR']	positive	41-50	0	0	0.0	1
1434793206210834436	Las viejas represas y el cambio climático crean una seria amenaza.	No	[]	[]	negative	11-20	0	0	0.0	2
1466347014942347269	El paro bajando con cifras históricas. Y la oposición crispando y mintiendo más que nunca.	Yes	[]	[]	negative	11-20	1	0	0.0	3
1469974896067235841	"Parecía al borde de la ruina en era los populismos y crisis viejos partidos e ideologías. Pero después una década travesía del desierto socialdemocracia europea construyó Europa moderna vuelve a levantar cabeza".	No	[]	[]	very_negative	41-50	0	0	0.0	0
1433826774907965445	No se cansan de gritar su odio a las mujeres.	No	[]	[]	very_negative	11-20	0	0	0.0	2
1439868649465077763	Un experimento en España muestra que las tutorías suben un 30% los aprobados matemáticas via @<USER>	Yes	[]	['el_pais']	negative	11-20	1	0	0.0	2
1458535932647415809	Vox ha venido hoy al @<USER> a dar lecciones de ejemplaridad. Y no me he podido resistir.	No	[]	['Congreso_Es']	neutral	11-20	0	0	0.0	4
1436678844325498883	Lo patriota es acabar con el bloqueo judicial no criticar a tu país en la UE como hace PP	No	[]	[]	very_negative	21-30	0	0	0.0	4
1450017951491444737	A mí cuando me preguntan por @<USER> lo tengo claro: es el mejor alcalde que ha tenido Cádiz.	No	[]	['JM_Kichi,']	positive	11-20	0	0	0.0	1
1467742222905122816	'Bricoheroes' o el humor según TV3' por Beatriz Silva Léelo en: @<USER>	No	[]	['cronicaglobal']	positive	11-20	0	0	0.0	2
1444601083939237889	Pues yo estoy aquí en la sede de @<USER> con los liberales FDP y ALDE. Uno no es lo que dice ser. le reconocen demás es. La política liberal está Alcalá 253.	No	[]	[]	very_negative	41-50	0	0	0.0	0
1438057566341406724	Felix Bolaños a Ciudadanos: Vuelvan ustedes al centro útil. Ahí donde están ahora ya hay demasiada gente	No	[]	[]	negative	11-20	0	0	0.0	2
1451426914879614986	España fue el país donde más creció la presión fiscal durante pandemia nada y menos que una subida de un 37% fuimos EU con caída drástica del PIB tarde se recuperará. Políticas izquierda.	Yes	[]	[]	negative	41-50	1	0	0.0	1
1436456787813834755	Vox dona 25.000 kilos más de forraje en Riofrío y Solosancho vía @<USER>	Yes	[]	['diario_de_avila']	negative	11-20	1	0	0.0	4
1444598490500378627	Y no podían faltar en esta Convención los españoles el exterior. Han venido de Estados Unidos Chile SuizaMuchas gracias por llevar nombre del partido @<USER> y España a todos rincones mundo. #CreemosElCambio	No	['CreemosElCambio']	['populares']	very_negative	31-40	0	1	0.0	3
1437491450724470785	Gracias @<USER> por tu incansable entrega en favor del interés general de las personas más necesitadas nuestra tierra. Sin duda dejas huella la un buen socialista. Pronto muy pronto conseguiremos que Región Murcia tenga el gobierno merece.	No	[]	['diegoconesa']	negative	41-50	0	0	0.0	0
1436000955653316613	#MinistraJusticia @<USER> Es el siglo de las mujeres y también vamos a dejar su impronta en la Justicia	No	['MinistraJusticia']	['pilar_llop']	negative	11-20	0	1	0.0	2
1443208684595818499	Hemos tratado durante mucho tiempo la salud mental como un tabú. Hay que actuar dentro del Sistema Nacional de Salud porque es servicio público equitativo y garantiza el acceso universal a todas las personas.	No	[]	[]	negative	31-40	0	0	0.0	4
1439659502995922949	Todo nuestro la solidaridad apoyo y cariño a las familias que están sufriendo erupción en Palma. @<USER>	No	[]	['populares', 'GPPopular']	negative	21-30	0	0	0.0	2
1461647721031516160	Dentro de la mayor #inversión en #modernización #regadíos que se ha hecho #España este siglo #Almería ya están firmando convenios por valor 51 83 millones. #PlanDeRecuperación	Yes	['inversión', 'modernización', 'regadíos', 'España', 'Almería', 'PlanDeRecuperación']	[]	positive	31-40	1	6	0.0	4
1449429439348154372	Si PP VOX y Cs hubieran conseguido su propósito si fueran mayoría en el Congreso hoy estarías pagando una factura de la luz mucho más cara. Por suerte son minoría les ganamos votación.	No	[]	[]	negative	31-40	0	0	0.0	4
1445019903963148288	@<USER> informa de los #PapelesDePandora sin mencionar al Rey emérito toda una operación ingeniería mediática servicio d la fiscal un ex jefe del Estado q utilizó las instituciones para enriquecerse. El espectáculo aparte. Con corona silencio. Vergüenza.	No	['PapelesDePandora']	['rtve']	very_negative	41-50	0	1	0.0	3
1463833274376151042	El valor de lo público es irreemplazable. Por mucho que algunos quieran negar en el @<USER> con ruido y distorsión. Los mismos saben entrar una iglesia pero no salir cuando allí dentro hay todo menos democracia	No	[]	['Congreso_Es']	very_negative	41-50	0	0	0.0	2
1450524351829319680	Ha sido un honor participar en los actos de conmemoración del descubrimiento la insulina que ha contribuido a salvar vidas y mejorar calidad vida pacientes diabéticos. Enhorabuena todos #100añosInsulina	No	['100añosInsulina']	[]	extremely_positive	31-40	0	1	0.0	2
1441134438545428486	Volvemos de la reunión comarcal del PCA en Sierra Sur Badolatosa con las direcciones los núcleos Casariche La Roda Andalucía Estepa Pedrera El Rubio y Badolatosa. Mucha cohesión ganas trabajar defensa clase trabajadora pueblo.	No	[]	[]	negative	41-50	0	0	0.0	1
1455834720030318597	Una vergüenza inaugurar 10 kms de la autovía A32. Lleva 25 años construyéndose y le faltan 150 más. ¿Donde entregan los diputados #Socialcomunistas Albacete el dinero nuestra provincia? Contentan a sus votantes con limosnas. Solo Queda @<USER>	Yes	['Socialcomunistas']	['vox_es']	negative	41-50	1	1	0.0	2
1432972252342063104	Reunión con la presencia de nuestro compañero @<USER> el colectivo Senegalés Ourense. Un encuentro muy productivo cara a participación social este en nuestra provincia. #seguimostrabajando	No	['seguimostrabajando']	['DioufLuc,']	negative	31-40	0	1	0.0	0
1466091591387467788	En contadas ocasiones encontramos en nuestro camino a personas extraordinarias y dignas de admiración. Mi más sincera enhorabuena @<USER> por tu nombramiento como Adjunta del Defensor Pueblo	No	[]	['teresajbecerril']	negative	21-30	0	0	0.0	1
1438073103075188736	La oposición liderada por @<USER> es un despropósito solo quieren confrontar. Nos preguntamos qué va a votar el PP con las iniciativas legislativas que estamos tramitando. Votaron en contra la bajada del IVA de luz 21 al 10%.	Yes	[]	['pablocasado_']	negative	41-50	1	0	0.0	4
1468252552659677196	El PSRM asegura que el PP y López Miras siguen destruyendo la sanidad pública a pesar de saben costará muchas vidas	No	[]	[]	negative	21-30	0	0	0.0	0
1454867343797112832	Cumbre sobre la resiliencia de las cadenas suministro convocada por @<USER> . Vamos a trabajar juntos para disponer abastecimiento fuertes capaces recuperarse rápidamente cualquier crisis. Es esencial prosperidad y seguridad nuestros países. #G20	No	['G20']	['POTUS.']	very_negative	41-50	0	1	0.0	1
1441465959844237322	El Viñedo mas grande del mundo Vendimia en la provincia de Ciudad Real Conocido como auténtica bodega Europa el viñedo Castilla-La Mancha son los escenarios idóneos para producción unos mejores vinos mundo.	Yes	[]	[]	negative	41-50	1	0	0.0	0
1436613356367011840	Cada año millones de catalanes somos excluidos una #Diada que el separatismo pone al servicio su causa. Els qui volem un projecte convivncia i respecte treballarem per futur on puguem cellebrar festa autonmica plegats pensem com pensem. Tots som Catalunya!	No	['Diada']	[]	negative	41-50	0	1	0.0	0
1441098325097287691	Susana Gasch es una excelente profesional de radio y televisión. Y siempre un lujo compartir con ella unos minutos en Radio Inter. Mañás el día su cumpleaños. Aunque me haya cortado pelo por exigencias del guión	No	[]	[]	negative	41-50	0	0	0.0	0
1454938609488912385	40 años de bipartidismo incumpliendo promesas sin ninguna consecuencia. Hasta que llegamos y defendimos LO QUE SE PACTA CUMPLE. El sigue resistiéndose a cumplir apuntando Europa cuando le interesa. Hoy Unidas Podemos se ha convertido en garantía	No	[]	[]	very_negative	41-50	0	0	0.0	3
1450386338881097728	Todas las semanas celebramos reunión del @<USER> y repasamos el orden día pleno donde debatimos nuestra posición en los diferentes asuntos con nuestros portavoces.	No	[]	['gpscongreso', 'Congreso_Es']	negative	21-30	0	0	0.0	0
1455171477284737030	Desde hoy 8.000 sanitarios despedidos en Andalucía pero las familias que ganen más de 6.600 euros al mes recibirán premios fiscales por contratar a una empleada doméstica o apuntar sus niños academia inglés informática. PP y Vox tienen claro para quiénes gobiernan.	Yes	[]	[]	negative	41-50	1	0	0.0	4
1466517823367401472	Tiene narices la cosa.	No	[]	[]	negative	0-10	0	0	0.0	3
1446443441353805826	Hoy me he acercado hasta #RiojaAlavesa para conocer de primera mano el estado la vendimia.	No	['RiojaAlavesa']	[]	negative	11-20	0	1	0.0	0
1447729996664029189	En @<USER> : Así demostró el Nobel de Economía que salario mínimo no destruye empleo	No	[]	['elconfidencial:']	very_negative	11-20	0	0	0.0	3
1466370919350349824	Hoy comparto mi intervención #Comisión #Industria del @<USER> en la defensa de propuesta socialista para adoptar medidas que atajen grave crisis sector naval #Vigo!	No	['Comisión', 'Industria', 'Vigo!']	[]	very_negative	21-30	0	3	0.0	0
1451555220585172998	En tu día San Juan Pablo II ruega por nosotros y España	No	[]	[]	negative	11-20	0	0	0.0	1
1463860225715449868	Acaba el debate de los Presupuestos tras 35 horas con presencia del Presidente Pedro Sánchez y Ministr@<USER> las injustificadas ausencias absolutas Casado Abascal García Egea Arrimadas. Dónde está Wally	No	[]	[]	negative	31-40	0	0	0.0	0
1455882909110390794	Con el gobierno de Puig y Oltra paro en la Comunitat Valenciana ha sufrido descenso más bajo España ranking autonómico (sin descontar los ERTEs) tan solo un 3 04 % 11 83 puntos por debajo media nacional. Todavía hay 420.000 valencianos sin empleo.	Yes	[]	[]	very_negative	51-60	1	0	0.0	4
1455913515768811520	Lo llaman periodismo pero es basura	No	[]	[]	negative	0-10	0	0	0.0	1
1450058051151704065	Los PGE son "un engaño y una estafa" para #vila. Las cuentas de Sánchez un cuento. Humillan estafan a los abulenses. vía @<USER>	No	['Ávila.']	['diario_de_avila', 'GPPopular', 'PPopularAvila']	negative	21-30	0	1	0.0	0
1450366224127438848	.@<USER> destaca en @<USER> el liderazgo del Presidente la UE para que recuperación económica fuera rápida y diferente a de otras crisis. Hemos puesto foco transición ecológica cobertura social e impulso actividad	No	[]	['NewEconomyForum', 'sanchezcastejon']	very_negative	41-50	0	0	0.0	4
1459100308093739040	No será un acuerdo perfecto pero se han dado mil pasos respecto al decreto inicial de Iceta. Ahora miles interinos consolidarán su puesto trabajo y reducirá la precariedad en administración. De nuevo persistencia UP da sus frutos	No	[]	[]	neutral	41-50	0	0	0.0	1
1457302752560914432	De los mosquitos a las olas de calor: la mayor amenaza para salud es ya el cambio climático	No	[]	[]	negative	11-20	0	0	0.0	1
1436602460429299712	Terrible. La sinistralitat laboral en augment. Altra vida perduda al treball Descanse pau. Tot el suport i carinyo a la família persones properes. Fallece un trabajador de 23 años sepultado una empresa cerámica Onda @<USER>	Yes	[]	['epmediterraneo']	very_negative	41-50	1	0	0.0	0
1466099272118591489	Ni plagado ni uno. Dos condenas (dos) contra inocentes sin prueba alguna. Por cierto que un partido de delincuentes y ladrones una organización criminal como el PP se intente apropiar la Policía hace mucho daño al prestigio del cuerpo. Eso sí es "agredir a autoridad".	No	[]	[]	very_negative	41-50	0	0	0.0	1
1449971481237200898	La malversación y la prevaricación acorralan al gobierno de Sánchez en el caso Plus Ultra. 53 millones mientras más 60 empresas españolas estratégicas siguen esperando ayudas. A Calviño Montero silencio no les valdrá llegaremos hasta final	Yes	[]	[]	very_negative	41-50	1	0	0.0	3
1444958998998945794	Sigue cayendo el #paro y así encadenamos siete meses consecutivos algo que no ocurría desde año 2000. La mayor caída en un mes de septiembre con 76.113 personas. recuperación justa funciona porque nada vale si se dejamos a alguien atrás #seguimostrabajando	Yes	['paro', 'seguimostrabajando']	[]	very_negative	41-50	1	2	0.0	2
1444239245980413958	Convención Nacional. Soluciones en tiempos de crisis los alcaldes del PP hablando soluciones! Representando a Galicia la alcaldesa Marin @<USER> #creemos	No	['creemos']	['MariaRamallov']	very_negative	21-30	0	1	0.0	4
1468506480475320320	Hoy anuncio feliz que he vuelto a escribir. Os dejo por aquí una sospecha optimista y defensa arriesgada del pasado porque en resumen creo Gil de Biedma se equivocaba. Nos leemos debajo.	No	[]	[]	positive	31-40	0	0	0.0	3
1453379190162706439	No está de más recordar esto vez en cuando	No	[]	[]	very_negative	11-20	0	0	0.0	2
1463591665327869961	Un narcotraficante pide basura falsa sobre @<USER> al comisario mafioso Villarejo para evitar que lo extraditen un juez muy cercano PP le da veracidad a esa y los poderes mediáticos la difunden por tierra mar aire. Se llama lawfare.	No	[]	['PODEMOS']	negative	41-50	0	0	0.0	2
1441390047241154562	La Comisión Europea destaca a Vitoria-Gasteiz como ejemplo de sostenibilidad y respeto al medio ambiente.	Yes	[]	[]	negative	11-20	1	0	0.0	3
1465022366648520712	Mañana a partir de las 11:30 celebramos el seminario 'Los Acuerdos Paz en Colombia cinco años después: La Construcción la Paz'. Con @<USER> Juan Romo José Luís R. Zapatero Manuel Santos y Josefina Echeverría Directo.	No	[]	['ionebelarra,', 'TimoComunes']	negative	31-40	0	0	0.0	1
1439897165887848448	Autodenominarse liberal y votar en contra de todas las ampliaciones derechos civiles Europa España. La cuadratura del círculo.	No	[]	[]	negative	21-30	0	0	0.0	3
1455419108288339969	Camino de Madrid. Esta mañana intervengo en nombre @<USER> la Comisión nombramientos valoración los candidatos a magistrados del TC.	No	[]	['gpscongreso']	negative	21-30	0	0	0.0	4
1440312355305373704	El ejemplo de lo que haría ultraderecha si llega al gobierno hemos vivido hoy en el congreso. Insultar a una mujer (la han llamado Bruja) y atrincherarse su sillón incumpliendo reglamento. Vergüenza	Yes	[]	[]	negative	31-40	1	0	0.0	1
1438959345044271105	Vamos a hablar en serio de Cataluña. Hoy @<USER>	No	[]	[]	negative	11-20	0	0	0.0	0
1465417477974855683	El próximo jueves se vota la modificación de Ley cadena alimentaria en que garantiza unos precios dignos y prohíbe venta a pérdidas atendiendo así una demanda histórica del sector. Veremos hace el PP Casado.	No	[]	[]	negative	41-50	0	0	0.0	0
1460279627038048263	Taller formativo sobre Salud Mental Construyendo la Estrategia de en el SNS @<USER>	No	[]	['gpscongreso']	negative	11-20	0	0	0.0	0
1466106629255012357	Cuando no sabes dónde vas tienes principios sólidos te da igual uno que otro...termina dinamitando el partido un exmilitar comunista extranjero. Quo vadis PP?	No	[]	[]	very_negative	21-30	0	0	0.0	2
