tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
1250346601840664577	@<USER>Gegevende link tussen luchtvervuiling en #COVID19 sterftecijfers moet het gebruik van open haarden en allesbranders per direct worden verboden	Yes	151	COVID19	vanranstmarc terzaketv deafspraaktv	100+	1	1	0.0	3
1240527222735323136	#COVID19BE#HLNBE steekt nog steeds coronavirus-artikelen achter een paywall!Zie artikel Van Ranstvandaag.	Yes	108	COVID19BE HLNBE		100+	1	2	0.0	0
1243848921836933120	"Gelezen in @<USER> :""Volgens psychologen kan #thuiswerken aanvankelijk de creativiteit aanwakkeren, omdat mensen beter out-of-the-box den- ken in hun eentje.Maar te lang alleen werken is dodelijk voor #innovatie"""	Yes	214	thuiswerken innovatie	tijd	100+	1	2	0.0	2
1254056645581254659	"Gestroomlijnde begripvolle samenwerking tss ziekenhuizen en collega""s redt vele levens.Tol #COVID19 zou anders veel hoger zijn.CovidTotal confirmed COVID-19 deaths"	Yes	165	COVID19		100+	1	1	0.0	3
1238133211940651008	Een wijze beslissing.N-VA Assenede staat achter de beslissing en de genomen maatregelen.#Assenede#COVID19#Corona	No	116	Assenede COVID19 Corona		100+	0	3	0.0	3
1230562282754560000	Het#Mesdagfonds bevestigt dat bijdrage van #Boeren aan #stikstofcrisiskleiner is dan#RIVM beweert.Het goede nieuws is dat beide van mening zijn en #FVD dus ook dat we wel degelijk een #stikstof probleemhebben.Dat is het winstpunt van dit onderzoek.Nu de oplossing #Baudet!	Yes	279	Mesdagfonds Boeren stikstofcrisis RIVM FVD stikstof Baudet		100+	1	7	0.0	4
1242810680778133507	Zolang we minder dan 100 doden en minder dan 1000 besmettingen hebben is de regering tevreden...#RIVM	Yes	101	RIVM		100+	1	1	0.0	4
1238148673399394304	Vanaf vandaag niks kutter dan Rutte #Covid_19Scholenopenhouden gaat ten koste van OP en OOP	Yes	93	Covid_19		91-100	1	1	0.0	4
1248159073599619072	#SamenTegenCorona: al voor meer dan 165.000 euro aan horecawaardebonnen gekocht via @<USER>	No	91	SamenTegenCorona	HLN_BE	91-100	0	1	0.0	0
1242693045876916224	IKEAIsral maakte de eenvoudigste beschrijving ooit.#blijfthuis, behalve als het echt noodzakelijk is, #houdafstand.#corona	No	126	blijfthuis houdafstand corona		100+	0	3	0.0	3
1250087115381256193	En samenwerken met #Nederland Z moet dat !#coronavirus#COVID19#samentegencoronaTweeBelgische bedrijven starten productieopvan mondmaskers| VRTNWS:nieuws	No	162	Nederland coronavirus COVID19 samentegencorona		100+	0	4	0.0	0
1238089874454056961	In Denemarken gaat het hard nu (12 maart).In 1 dag verdubbeling van 262 naar 512 gevallen.#COVID19dk	Yes	102	COVID19dk		100+	1	1	0.0	0
1240289584702992389	#coronadebatDie Baudet kletst maar wat achteraf.Wat een onzin komt eruit.Dit weekend maximumcapaciteit bereikt in de zorg.Er liggen 135 mensen op de IC.Capaciteit daarvan vele malen hoger.Alsof een #LockdownHollanddit probleem oplost.Een lockdown is niet nodig.	Yes	269	coronadebat LockdownHolland		100+	1	2	0.0	2
1235397067595558918	"@<USER>vertrouwen in #vindicat ?zij volgen advies...op""Hoe controleren jullie dat?Er zijn zat studenten die zich al niet aan afspraken over fatsoen en verkeer houden.Verplichte quarantaine!#groningen#corona #Coronavirusnl"	No	227	vindicat groningen corona Coronavirusnl	gem_groningen	100+	0	4	0.0	3
1239440116948623363	Goed besluit die #100km, er zijn meteen geen filesmeer!#corona #lockdownnl#coronavirusNederland	No	98	100km corona lockdownnl coronavirusNederland		91-100	0	4	0.0	1
1237769657743966208	Vanochtend vond de druk bijgewoonde#persconferentie plaats van de voorstelling v.d. #herinrichting van het #groeningemuseumbrugge inclusief de expo #vaneyckinbruges!Iedereen is vanaf nu #welkom!	No	197	persconferentie herinrichting groeningemuseumbrugge vaneyckinbruges welkom		100+	0	5	0.0	4
1238355038977888256	Vanaf maandag gaan in Duitsland de scholen dicht voor 5 en een half week.Goed bezigRutte!#Covid_19#coronavirusNederland#lockdown #coronadebat#Corona#covid19Nederland	No	172	Covid_19 coronavirusNederland lockdown coronadebat Corona covid19Nederland		100+	0	6	0.0	1
1248252750464536578	Het eerste virtuele event van de Youngprofs #StayHomeSaveLive	No	61	StayHomeSaveLives		61-70	0	1	0.0	0
1244910251167625217	"#Italipraat over ethiek.De pot verwijt de ketel dat ie zwart ziet.Italiaanse politici halen in advertentie vernietigend uit naar Nederland:Ego stisch en gebrek aan ethiek"""	No	175	Italië		100+	0	1	0.0	1
1254292353780719616	Sinds het uitbreken van het #Covid_19virus hoor ik meer ambulances met sirenes door de straat rijden dan mij liefis.Vanochtend wakker geworden door de #traumahelikopter en een ambulance die bij ons achter op het plein moeten zijn.#coronavirus #Coronavirusnl#weekend	No	270	Covid_19 traumahelikopter coronavirus Coronavirusnl weekend		100+	0	5	0.0	0
1242387176488386561	Het #coronavirusNederland wordt aan alle kanten keihard bestreden.Hoe gaat de samenwerking met @<USER> en @<USER>.Hoe helpt de polder met het op de rit houden van de economie in deze barre tijden?@<USER> straks bij Sven werkgeversvoorman Hans de Boer...	No	256	coronavirusNederland	VNONCW FNV NPORadio1	100+	0	1	0.0	1
1248719096440651779	Wat hebben we toch goede dokters en zorg in Nederland!#hoop #COVID19OnderzoekersRadboudumc: essentieel mechanismecovid-19 blootgelegd| NOS	No	143	hoop COVID19		100+	0	2	0.0	3
1252706377786707969	"Het blijft bijzonder dat Twitter ""ontploft""na een #persconferentie met berichten van twitteraars die het beter denken te weten vanaf de bank, veelal niet gehinderd door enige vorm van kennis.In .a.de zorg zien we de ellende van#COVID19.#houdvol#samentegencorona"	No	267	persconferentie COVIDー19 houdvol samentegencorona		100+	0	4	0.0	0
1247515129996103681	#RIVM strategie, het werkt...	Yes	29	RIVM		21-30	1	1	0.0	4
1237753312247787520	#Covid19, #Coronavirus Is begonnen in China in 2019 en gedurende die 3 maanden zijn er in ons land velen gaan ski n.Ik heb in januari al het nodige in huis gehaald om ons toch wat te beschermen.Goede huismoeder in mijn geval.Waarom kon de Belgische overheid dit niet?	No	270	Covid19 Coronavirus		100+	0	2	0.0	3
1244885255636516865	Shell: aanzienlijke onzekerheid op oliemarkt #Coronavirus #Corona#COVID2019NL#COVID19	No	87	Coronavirus Corona COVID2019NL COVID19		81-90	0	4	0.0	3
1255501124800561157	Coronacrisis brengt ook aardappelverwerkers in de problemen #coronavirus #COVID19 #aardappelverwerking #diepvriesfrieten	No	120	coronavirus COVID19 aardappelverwerking diepvriesfrieten		100+	0	4	0.0	3
1254348652610572288	Het springt heen en weer van dier op mens en terug... :{ #coronavirus #Covid_19	Yes	79	coronavirus Covid_19		71-80	1	2	0.0	0
1238492934229635072	Nederland is Frankrijk niet dat zeg Ruttenog netniet.#persconferentie	No	72	persconferentie		71-80	0	1	0.0	4
1240280396010569732	@<USER>die coronavirus komt niet van een vleermuisdus hou maar even op over dierenaub#coronadebat	Yes	101	coronadebat	estherouwehand	100+	1	1	0.0	0
1241811667517943808	Door gedwongen thuis zittenneemt alcohol gebruik snel toe, in ieder geval in Frankrijk #thuiswerken #CoronaCrisis	No	114	thuiswerken CoronaCrisis		100+	0	2	0.0	1
1250333441956040707	10:01:52u|De overweg Nieuwe Grensweg HengeloOV is weer vrij.|PolitieOostNederlandPersinformatieTwente |^TZ#StaySafe#BlijfThuis	No	138	StaySafe BlijfThuis		100+	0	2	0.0	2
1238240386650451969	In 2011 was het Fukushima, het jaar erop busongeval in Sierre, vorig jaar een storm en dit jaar #Covid_19.Al veel verjaardagen in mineur gevierd laatste jaren.	No	160	Covid_19		100+	0	1	0.0	4
1239214180990963712	Scenario 4:78ste blijft thuis.#COVID19NL#Coronavirusnl	No	57	COVID19NL Coronavirusnl		51-60	0	2	0.0	0
1246759230155169793	VNO-NCW:na meivakantie weer aan de gang #Coronavirus#Corona#COVID2019NL #COVID19	No	83	Coronavirus Corona COVID2019NL COVID19		81-90	0	4	0.0	3
1237744283924529152	De hele wereld draait door omwille van #COVID19.Ondertussen, bij @<USER> , waar ze even een oud paard uit de hal halen.Eerlijk waar, verdient een applausje.Want t is eens iets anders	No	185	COVID19	federalepolitie	100+	0	1	0.0	3
1238211503884550144	Er zijn mensen die nu nog naar trouwfeesten en hennafeesten gaan #Covid_19	Yes	74	Covid_19		71-80	1	1	0.0	4
1252647499925520384	#persconferentierutte zegt niets brengt nietsTandartsen wel nagelstudio niet ?Kan hij niet verdedigen.Kappers kan hij niet verdedigen, kappersgaan zwart mensen knippen zonder toezicht.Hij heeft het over bescherming bejaarden en zwakkeren die sterven bij bosjes.	Yes	267	persconferentie		100+	1	1	0.0	4
1254836640691994626	Ik vrees enorm voor de mentale gezondheid...van de beleidsmensen...#covid19.Deze crisis heeft zeer zware gevolgen.	No	116	covid19		100+	0	1	0.0	3
1234128903192612870	#nos#rivmWaarom nu pas deze maatregelen?Als we dit 2 wkn geleden hadden gedaan, was er een hoop voorkomen.We lopen nu achter de feiten aan., nu zijn we straks allemaallekkereen paar weken vrij in NL.Let maar op, NL wordt het tweede Itali .#coronavirusNederland #corona	Yes	277	nos rivm coronavirusNederland corona		100+	1	4	0.0	1
1241500650489425921	@<USER>Sorry maar op lange termijnlost dit nietsop.#Covid_19 zal opnieuw voet aan de grond krijgenhier enwe kunnen weer van voor af aan beginnen.#acceptatie en voor nu #FlattenTheCurve	Yes	191	Covid_19 acceptatie FlattenTheCurve	PeterHagen18	100+	1	3	0.0	4
1240058926210732032	Corona patint wordt opgehaald door ambulance.#COVID19#coronavirus	No	68	COVID19 coronavirus		61-70	0	2	0.0	3
1242566869598572549	covid19 is nr.4 trending hashtag in NL in afgelopen 2 uur.#covid19	No	67	covid19		61-70	0	1	0.0	3
1245244785033728008	@<USER>Als U #Rivm gelijk heeft dan heeft het te laat invoeren van Lockdown (drie weken) 1000 doden op naam van #rivm en #rutte veroorzaakt!	Yes	141	Rivm rivm rutte	rivm	100+	1	3	0.0	4
1243647118121861127	@<USER>#blijfthuiskut volkje.Door jullie, wandelaarsdit pseudo-lockdown gaat langer duren.Kanker imbecielen.	Yes	113	blijfthuis	WoutervD	100+	1	1	0.0	2
1241774221388365824	#blijfbinnen#covid19Nederland @<USER> 4204 meldingen en 179 doden tot nu toeDit was pas week 1Het percentage is in een aantal dagen gestegen naar 4,26% Itali zat op het einde van hun 1e week op 3.46%.Hebben we nu gewonnen?Of wellicht rede tot bezorgdheid?	No	260	blijfbinnen covid19Nederland	RIVM Minpress	100+	0	2	0.0	2
1242783305650577411	#ZorgVoorElkaaren #HoudAfstand!In deze tijden van het #coronavirus moeten we er meer dan ooit voor elkaar zijn.Blijf dus zoveel mogelijk thuis.En als je cht naar buiten moet: houd 1,5 meter afstand.Daarmee redden we mensenlevens!Meer info:	No	245	ZorgVoorElkaar HoudAfstand coronavirus		100+	0	3	0.0	3
1249440079787032576	#COVID19#Corona#coronavirus.@<USER> had zich beter kunnen laten informeren door een epidemioloog dan door een viroloog (#RIVM ):	Yes	131	COVID19 Corona coronavirus RIVM	MinPres	100+	1	4	0.0	3
1247482008919576576	@<USER>#COVID19NLer zijn mensen die #kunnen het niet begrijpen maar #MarcelvanRoosmalen#wilhet niet.Niet naar buiten gaan is ter voorkoming van kruisbesmettingen voor jong en oud.Moeder kan altijd nog Euthenasie overwegen of onsje hersenen kopen voor (Schoon-)Kind	No	270	COVID19NL kunnen MarcelvanRoosmalen wil	NPORadio1	100+	0	4	0.0	0
1249424064751587329	#coronavirus #CoronavirusPandemic#CoronavirusOutbreak #Covid_19Bekijk aub goed.Laat het bezinken.Dit gaat enkel over een rusthuis in nederland.Maar dat geld voor alle rusthuizen over h l de wereld !PIJNLIJKBlijf in uw kot aub !zo belangrijk	Yes	248	coronavirus CoronavirusPandemic CoronavirusOutbreak Covid_19		100+	1	4	0.0	0
1245711935229870080	#COVID19BEDus, Belgi deed het relatief gezien beter in de eerste 3 weken van maart.En toen gebeurde dit:	Yes	106	COVID19BE		100+	1	1	0.0	0
1250399145996750848	Dit artikel is het lezen waard met de kanttekening dat juist @<USER> #groepimmuniteit als studie heeft en vaste factor blijkt in #OMT met welke aannames is #rivm dit belachelijke #experiment gaanmodelleren?50k #doden voorzien en geen #testen #beschermings#materialen	Yes	269	groepimmuniteit OMT rivm experiment doden testen beschermings materialen	MarionKoopmans	100+	1	8	0.0	4
1248727894907592706	Het is te bizar voor woorden, maar in de zorg voor ouderen, kwetsbare volledig afhankelijke schiet de #COVID19 bescherming aan alle kanten te kort, maar staan zij achteraan in de rij om deze hulpmiddelen te krijgen.M.a.g dat mortaliteit in de verzorgingscentra piekt...#op1	Yes	275	COVID19 op1		100+	1	2	0.0	3
1251527199758462978	Dodental#RIVM klopt niet!Werkelijk aantal #corona doden (middels CBS-gegevens)is:3.601#RIVM doden 2,2 =7.922 doden!Daarmee scoort NLm.i. hoogst aantal #COVID19 doden per miljoen inwonerswereldwijd!Kan iem. dat bevestigen?#dtv#durftevragen	Yes	250	RIVM corona RIVM COVID19 dtv durftevragen		100+	1	6	0.0	3
1254766277484109824	Premier Nieuw-Zeeland: 'Strijd gewonnen, maar waakzaam blijven' #CoronaUpdate #COVID19	No	86	CoronaUpdate COVID19		81-90	0	2	0.0	3
1240743988086353924	BINNENKORTIN HEEL EUROPA!#CoronaCrisis#coronavirusNederland#Covid_19#coronadebat	Yes	85	CoronaCrisis coronavirusNederland Covid_19 coronadebat		81-90	1	4	0.0	1
1237655025331187712	Een ander punt in #Nederland mbt #COVID19.Veel van onze oudere kenissen leven alleen.Juist nu zouden we als samenleving iets meer voor elkaarmoeten uitkijken.Kijk naar je oudersburen en misschien ook die buurvrouw die op leeftijd is en die je niet kent.#solidariteit	No	271	Nederland COVID19 solidariteit		100+	0	3	0.0	3
1252654124581224449	"Rutte over de app:""Opensource als eis""#persconferentie"	No	56	persconferentie		51-60	0	1	0.0	4
1241378626026774528	#covid19NederlandCoronais heel blij met Nederland.In Amsterdam is iedereen lekker buiten alsof er niets aan de hand is.Zielig.	Yes	130	covid19Nederland		100+	1	1	0.0	2
1238492731963473920	Het lijkt erop dat de scholen niet dicht mogen omdat de ouders door moeten blijven werken #coronavirusNederlandDus niet de gezondheid van de kinderen staat voorop maar de economie is belangrijker.	Yes	197	coronavirusNederland		100+	1	1	0.0	1
1255540205643345921	#psv#ajax#feyenoord#az#veronicainside #jinek#op1#nos#rtl4#coronavirus #COVID19 #CoronaVirusUpdates#Corona#COVID19NLOPLOSSING CORONAin 4wk.ALLE MAATREGELEN EINDIGENEINDEZOMER!16 april Rutte&Troost.Wetenschappelijk verklaard.Zie brief&video	Yes	254	psv ajax feyenoord az veronicainside jinek op1 nos rtl4 coronavirus COVID19 CoronaVirusUpdates Corona COVID19NL		100+	1	14	0.0	0
1254162351097630721	#blijfbinnen#covid-19#200.000 doden#paarwekenbehoudjemoederofkind!	Yes	69	blijfbinnen covid 200 paarwekenbehoudjemoederofkind		61-70	1	4	0.0	2
1232356672372379648	#EenVandaagReizigers #Schiphol#RIVM#coronavirusOm alles bij te houden is veel werk!Ja duh.1besmetting kan straks wel heel het land stilleggen!Hoeveel werk isdat dan?	No	174	EenVandaag Schiphol RIVM coronavirus		100+	0	4	0.0	4
1238800643596472320	"Bij de kaasboer:""Die koeien geven maandag ook gewoon melk hoor.""#coronavirusNederland #hamsteren"	No	97	coronavirusNederland hamsteren		91-100	0	2	0.0	1
1239436183005990912	Ira Helsloot heeft gelijk:maatregelen die niet op wetenschap zijn gebaseerd veroorzaken risicos #corona#scholendicht	Yes	118	corona scholendicht		100+	1	2	0.0	3
1238408003788906496	LAATSTEROL: euro 49,95!#hamsteren	No	35	hamsteren		31-40	0	1	0.0	2
1241479955210534912	Dat gaat niet lang meer duren, binnenkort ook in NL #lockdown #Covid_19.	Yes	72	lockdown Covid_19		71-80	1	2	0.0	1
1252945750356643841	Leren is persoonlijk #thuisonderwijs #unschooling	No	49	thuisonderwijs unschooling		41-50	0	2	0.0	2
1240314719854120965	Duidelijk afstand tussen klanten bij de kassa @ #AH #COVID19 ook liever met pin betalen.	No	88	AH COVID19		81-90	0	2	0.0	3
1242378501971460096	Baat hetniet dan schaadt het niet, volgens dit @<USER>artikel zou je door #covid19 reuk- & smaakverlies hebben.#thuistestje	No	126	covid19 thuistestje	nytimes	100+	0	2	0.0	3
1241650395304296448	@<USER>Dit is een #trol of een imbeciel.Ik zou hem uitnodigen om eens op een #Covid19 dienst te komenkijken.Wedden dat hijzij er geen stap durft te zetten?Deze Camille Brucker is een #aandachtszoeker met een #ziekelijkegeest, rijbewijs voor de psychiatrie, of stikjaloers, wieweet?	Yes	287	trol Covid19 aandachtszoeker ziekelijkegeest	vanranstmarc	100+	1	4	0.0	3
1238088406460178432	Even droog weer 25 graden en als het klopt naar 52 besmette #Covid_19 in heel Brazili , prettige dag verder en avondtwitterNederland	Yes	134	Covid_19		100+	1	1	0.0	4
1250015191993069568	#Thuiswerken, #Samenwerken, #Communiceren#Overzicht.@<USER> biedt#bedrijven, #verenigingen #retailersde mogelijkheid hun #planning ook tijdens het thuiswerken in #coronavirus tijd scherp en effici nt te houden.	No	214	Thuiswerken Samenwerken Communiceren Overzicht bedrijven verenigingen retailers planning coronavirus	Symagicplanning	100+	0	9	0.0	4
1239241230128754694	CHECK:#Hamsteren heeft geen zin en vitamine C geeft je immuunsysteem geen boost (en andere misleidende berichten)| VRTNWS:#FYI#coronavirus #COVID19	Yes	152	Hamsteren FYI coronavirus COVID19		100+	1	4	0.0	3
1254015915194187778	#vrijesectorhuurwoning+4,6 %huursverhoging.Omdat het zo lekker gaat tijdens deze #COVID19 #crisis #samensterk #heledikkefuckyouZo dat is eruit!	Yes	148	vrijesector COVID19 crisis samensterk heledikkefuckyou		100+	1	5	0.0	3
1250465875683094531	Gelukkig hebben wij het orakel #RIVM.Belgi en Duitsland raden dragen van mondkapjes aan bij aanpassen coronamaatregelen	No	120	RIVM		100+	0	1	0.0	4
1238459368380735490	Net 1950 mondkapjes aan het @<USER>Gelre ziekenhuisgegeven.Kleine beetjes helpen #coronavirusNederland	Yes	105	coronavirusNederland	Gelrezkh	100+	1	1	0.0	1
1240673656612798464	#COVID19#COVID2019beals we een 20% aangroei van besmettingen blijven hebben gedurende de volgende week dan zitten we hier over zeven dagen met 5356 besmettingen en ca 150 doden #perspectief	Yes	191	COVID19 COVID2019be perspectief		100+	1	3	0.0	3
1248129247908114432	Nice, de #coronaverveling werpt zijn vruchten af:de peperplantjes steken de kop op.#covid19nl	No	95	coronaverveling covid19nl		91-100	0	2	0.0	0
1240271059921833984	"#coronadebat Wilders en Baudet willen totale lockdown:'Rutte laat mensen onnodig sterven, het is Russische roulette"""	Yes	117	coronadebat		100+	1	1	0.0	0
1243170225585037313	tenenkrommend kijken naar het #coronadebat @<USER> verschuift alles een week naar voren!WHO zegt #testen !niet LullenmaarPoetsen #gaalsdewiedeweerga aan de slag!#coronadebat #roche#coronavirusnetherlands@<USER>	Yes	217	coronadebat testen gaalsdewiedeweerga coronadebat roche coronavirusnetherlands	hugodejonge MarijnissenL jesseklaver MinPres thierrybaudet khadijaArib	100+	1	6	0.0	0
1247582473225109505	We hoeven niet bang zijn voor privacy van de nieuwe overheidsapp!IT projecten bij de overheid mislukkenaltijd!#coronavirusNederland#	Yes	136	coronavirusNederland		100+	1	1	0.0	1
1251944848363585543	'Mensen gaan iets soepeler om met coronaregels' #Coronavirus #Corona #COVID2019NL #COVID19	Yes	90	Coronavirus Corona COVID2019NL COVID19		81-90	1	4	0.0	3
1241114161452584963	"Tien weken cel voor corona-hoester"":Ik heb corona, nu hebben julliehet ook""#handenafvanhulpverleners"	No	102	handenafvanhulpverleners		100+	0	1	0.0	0
1238810471333052420	@<USER>Er zijn weinig vrouwen die een kus willen van hem Was al zo voor corona	No	79		Pensioenspook de_NVA	71-80	0	0	0.0	0
1245548903963004929	@<USER>Jaja dochter meet4xpdhaar koorts , het gaat op en af !Kleinzoon had 14 d geleden zware koorts en 4 dagen echt ziek geweest toen ze huisarts griep of Corona goed opvolgen , nu is hij beter !Wij hier maken ons toch ongerustwe hopenhet beste	No	253		Meyranne63Ann ArmandVervaeck tvzeveraar	100+	0	0	0.0	0
1242421476785078272	@<USER>Is in NL ook zo - ruim driekwart van de sterftes aan COVID-19 vindt niet op de IC plaats, maar in verpleeghuizen of thuis.Btw in het stuk staat nergens dat deze patientegroep niet getest wordt.Dat zou ook vrij dom zijn, ivm besmettingsgevaar personeel (en andere bewoners).	Yes	283		r0eland	100+	1	0	0.0	0
1248901724863152130	Het vertrouwen van particuliere beleggers is door de coronacrisis ver weggezakt.Maar ondanks alle onzekerheid blijven beleggers per saldo licht positief gestemd over de financi le markten.#geld#beleggen#aandelen	No	215	geld beleggen aandelen		100+	0	3	0.0	3
1243830584906059777	Corona-krankzinnigheid...Fake News...De overheidsmaatregelen zullen veel meer doden tot gevolg hebben dan het Corona-virus;Eind 2020 zal blijken dat er niet veel meer mensen aan het Coronavirus zijn overleden dan vorige jaren aan de griep n.l. ruim 9.000...#nosjournaal	Yes	272	nosjournaal		100+	1	1	0.0	0
1265527998620618754	Boetes in strijd met de grondwet!#coronavirus Coronaboete gekregen?Niet betalen, zegt RUG-hoogleraar Jan Brouwer	Yes	114	coronavirus		100+	1	1	0.0	0
1233215127270219781	@<USER>De Europese brandhaard ligt in Lombardije.Italiaanse dokter op TenerifeTwee Italiaanse ploegleiders in de UAE tour Duitse en Nederlandse ondernemer die in Lombardije zijn geweest.Extrapoleren kwam ik uit op 18 besmettingen in Tilburg eo.Zoeken dus!BTW 47% genezen of overleden	Yes	288		czhuijgen rivm	100+	1	0	0.0	0
1263015781677367296	Er gaat nooit meer geld, banen of wat dan ook bij komen in de zorg!Het zal altijd het eerste beroep blijven waarop bezuinigd zal worden ook nu You can take that to the bank #Corona #coronavirus #Rutte #COVID19	No	210	Corona coronavirus Rutte COVID19		100+	0	4	0.0	3
1248249312020025344	Mentaal sterk blijven is een behoorlijke uitdaging in deze tijd.Download onze checklist voor leidinggevenden voor meer grip op de mentale veerkracht van thuiswerkende medewerkers via #thuiswerken #mentaalfit#coronavirus #covid19	No	230	thuiswerken mentaalfit coronavirus covid19		100+	0	4	0.0	3
1253272306178232326	De bonus van Air France-KLM-topman Ben Smith wordt hoger als hij erin slaagtfinancile steun binnen te halenSerieus?Midden in een corona crisisga je de belastingbetaler vertellen dat hij mag meebetalen aan een bonus?	No	220			100+	0	0	0.0	0
1243919071072210947	"@<USER>Variant in hetzelfde genre:""Je kan gaan onderhandelen over *de invoering van Eurobonds* maar dan ben je vertrokken voor *wekenmaanden*.Middelen zijn nu nodig, niet binnen x maand.""#ESM #Coronabonds#Eurobonds"	No	218	ESM Coronabonds Eurobonds	verbeke_t	100+	0	3	0.0	2
1245379416525623297	5.Daarnaast (niet in deze reeks wetten)plan van Hongaarse Kamer van Koophandel & Industrie om Corona noodfonds voor bedrijvenop te richten.Echter: hulp aan 'levensvatbare' bedrijven in ruil voor eigendomsaandelen = risico arbitrair kiezen en bedrijven (deels)overnemen.33	No	277			100+	0	0	0.0	0
1245726709619535872	@<USER>Duh.Met de griep blijft niet binnen, d s 1.500.000 besmettingen.Als dat bij corona zou gebeuren heb je 30x meer doden dan griep.	No	138		skipvanfallada Bingosmurf robertjensen thierrybaudet	100+	0	0	0.0	0
1245936560849199107	Volgend jaaruitzonderlijk 14 i.p.v 12 clubs in hoogste afdeling #hockey #coronacrisis	No	86	hockey coronacrisis		81-90	0	2	0.0	1
1247535540603219979	Zouden die klappen op je hoofd, je dan echt dommer maken.Of denken ze nog steeds dat #corona alleen een Mexicaans bier is.UFC wil in coronaperiode wekelijks gevechten organiseren op priv -eiland (via @<USER> )	No	211	corona	NUnl	100+	0	1	0.0	1
1242156024708108292	@<USER> maar Daklozen , Zijn Geregistreerd!Waarom Ongedocumenteerden Niet ?Waarom Geen Verpli chteRegistratiejuist ivm The Phantom of the CoronaVirus ?	No	156		DonCeder AmsterdamNL CDAAmsterdam	100+	0	0	0.0	0
1242212475354992647	@<USER>hoe zit het met de examens?en universiteiten sluiten heeft veel kleinere impact op thuiswerkende ouders dan lagere scholen sluiten...	No	142		verbeke_t	100+	0	0	0.0	0
1244567973559521281	@<USER>Weinig testen waardoor werkelijk aantal besmettingen in Nederland veel hoger dan opgegeven.Plus: Corona pati nten die niet in aanmerking komen voor opname en thuis sterven worden niet meegeteld.	Yes	203		Dontlookawayor1	100+	1	0	0.0	0
1241267479843934208	@<USER>Wat doen we dan met Dissel en Rutte de eerste 106 doden staan al op hun naam!#coronavirusNederland	No	107	coronavirusNederland	7Artikel	100+	0	1	0.0	1
1238056428138647553	@<USER>Bovendien...op 3 maart zegt De Block in een interview dat corona geen agressief virus is, en dat je iemand al recht in zijn gezicht moet niezen om hem te besmetten.Kennis van zaken?Nul komma nul.	Yes	205		alvamp003 PhRoose	100+	1	0	0.0	0
1248508602182176769	Voor 19 kun je toch 'live' meekijken naar je favoriete voetbalclub.Helaas zit er geen webcam op zodat het lijkt alsof je van de tribune kijkt.#coronavirusNederland#COVID19NL#voetbalshirtchallenge	No	199	coronavirusNederland COVID19NL voetbalshirtchallenge		100+	0	3	0.0	1
1246363360540712960	Er wordt aan ons een donatie gevraagd voor de ontwikkeling van een vaccin en tests.Overheid geeft miljarden euro's aan buitenland maar voor zoiets 'dringends' als een vaccin en tests moet een donatiecampagne gestartworden?#CoronavirusPandemic#koekoek	Yes	253	CoronavirusPandemic koekoek		100+	1	2	0.0	0
1254181969283473413	@<USER>Ik ben nog niet aan gekomen.Ook geen dode gevonden.Dus ik twijfel aan het RIVM Die mafkezen vertellen niet de waarheid	No	128		celalaltuntas1 kaatje1919	100+	0	0	0.0	0
1237064150465032192	@<USER>Vanuit het bestuur in 'Den Haag' is zelden tot nooit iets goeds gekomen in Noord NL.Dus laat 'de wind' maar vanuit 't Noorden waaien tijdens deze #corona storm is wel zo fijn.De rest is bekend...	No	205	corona	t_stroke	100+	0	1	0.0	1
1244548499338919936	"Anti-vaxxers willen nu al advertentieplaatsen.Je kan er maar beter vroeg bij zijn.Biblebelt steunt met huis aan huis collecte nu het nog kan.Aan klederdracht wordt zwart mondkapje toegevoegd.Boa""s knijpen oogjes toeom zondagsrust te bewaren.#coronavirus"	No	260	coronavirus		100+	0	1	0.0	0
1233105015998439426	De bitcoin prijs is niet te voorspellen met het stock-to-flow model.Ook een verband tussen BTC en het Coronavirus ontbreekt, zegt Buterin.	No	139			100+	0	0	0.0	0
1248822359001350146	OnderzoekersRadboudumc: essentieel mechanisme covid-19 blootgelegd via @<USER>Als het inzicht klopt, heeft dat waarschijnlijk belangrijke consequenties voor de behandeling van de ziekte, staat in een persverklaring van het ziekenhuis.	No	236		NOS	100+	0	0	0.0	0
1252195746310426626	Ja #coronavirus is geen hoax.Maar!Experten die zich voortdurend tegenspreken over wat werkt, wat niet, hoe aanpakken, hoe niet..Overheden die allemaal verschillende aanpak hebben, hebben slechts n ding gemeen, ze jagen bevolking de stuipen op het lijf.Deden ze altijd al.	Yes	275	coronavirus		100+	1	1	0.0	0
1229706211399958529	@<USER>Er is geen een ziekenhuis ter wereld die zo een influx van patienten aan kan punt uit.Die who lul verdient zelf een corona'tje of twee	Yes	143		MalthonNL LHVhuisartsen Ziekenhuiskrant nvzziekenhuizen CNVZorgWelzijn FNVwebcare	100+	1	0	0.0	0
1253576589222256640	Mensenrechten staan op veel plekken in de wereld onder druk, k tijdens de coronacrisis.Leer alles over mensenrechten in deze gratis online cursus (MOOC) van @<USER>Hij start op 4 mei, aanmelden kan nu!	No	203		UniUtrecht	100+	0	0	0.0	0
