	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
498	1252613330843439111	<s>Morgen om 20:50 op @<USER> #samentegencorona</s>	No	44	samentegencorona	een	41-50	0	1	0.0	0
499	1248861446253039618	<s>@<USER></s><s>Op Facebook is er een groep CommunicatiePro's tegen #COVID19BE waar er fantastisch werk geleverd wordt.</s><s>Overheden, ondernemers, zorgsector, minderheidsgroepen,... worden er geholpen.</s>	No	190	COVID19BE	marcvandaele EricGoubin	100+	0	1	0.0	0
500	1240285630195736576	<s>#coronavirusNederland is samen buiten wachten met 10 mensen omdat er maar een beperkt aantal mensen bij de apotheek naar binnen mogen.</s>	No	134	coronavirusNederland		100+	0	1	0.0	1
501	1239618718356865024	<s>CORONANEDERLAND #CODEROOD</s><s>#NOSJOURNAAL #COVID19NL</s><s>#RTLNieuws</s><s>#COVID</s><s>19 #BREAKINGNEWS</s><s>#BREEK</s><s>#ITALY</s><s>2158 #SPAIN</s><s>335 #FRANCE</s><s>127</s><s>#UNITEDSTATES 69 #UK</s><s>35</s><s>#NETHERLANDS</s><s>24 #GERMANY</s><s>14 7 PM PM @<USER></s><s>#NPO1</s><s>CHINEES</s><s>VIRUS LEGT</s><s>NEDERLAND PLAT</s><s>VEEL MENSEN</s><s>ZIEK</s>	No	251	CODEROOD NOSJOURNAAL COVID19NL RTLNieuws COVIDー19 BREAKINGNEWS BREEK ITALY SPAIN FRANCE UNITEDSTATES UK NETHERLANDS GERMANY NPO1	markrutte	100+	0	15	0.0	0
502	1249340063000989696	<s>@<USER></s><s>Gezien meerdere tweets uit het recente verleden van het #RIVM waaruit blijkt dat ze totaal niets van het Coronavirus af weten is de vraag niet zo gek volgens mij.</s>	Yes	170	RIVM	JeroenHeuvelink Esther_Voet Charcastisch rivm	100+	1	1	0.0	4
503	1244660031846600712	<s>#covid19 be nvloedt het dagelijks leven.</s><s>In Utrecht worden vuilnisophalers bedankt met een spandoek, briefjes en koekjes.</s><s>We pakken natuurlijk heel veel vast op een dag.</s><s>#coronavirusnl</s><s>#crucialeberoepen</s>	No	202	covid19 coronavirusnl crucialeberoepen		100+	0	3	0.0	3
504	1240726121408335872	<s>.</s><s>Hoor je niemand over...</s><s>#coronavirusNederland</s>	Yes	47	coronavirusNederland		41-50	1	1	0.0	1
505	1238792010275921921	<s>@<USER> Urine drinken tegen #corona houdt gezeik nu op?</s><s>#coronavirus #COVID19</s><s>#coronapocalypse</s>	Yes	94	corona coronavirus COVID19 coronapocalypse	telegraaf	91-100	1	4	0.0	3
506	1250346601840664577	<s>@<USER></s><s>Gegeven de link tussen luchtvervuiling en #COVID19 sterftecijfers moet het gebruik van open haarden en allesbranders per direct worden verboden</s>	Yes	151	COVID19	vanranstmarc terzaketv deafspraaktv	100+	1	1	0.0	3
507	1240527222735323136	<s>#COVID19BE</s><s>#HLNBE steekt nog steeds coronavirus-artikelen achter een paywall!</s><s>Zie artikel Van Ranst vandaag.</s>	Yes	108	COVID19BE HLNBE		100+	1	2	0.0	0
508	1243848921836933120	"<s>Gelezen in @<USER> :</s><s>""Volgens psychologen kan #thuiswerken aanvankelijk de creativiteit aanwakkeren, omdat mensen beter out-of-the-box den- ken in hun eentje.</s><s>Maar te lang alleen werken is dodelijk voor #innovatie""</s>"	Yes	214	thuiswerken innovatie	tijd	100+	1	2	0.0	2
509	1254056645581254659	"<s>Gestroomlijnde begripvolle samenwerking tss ziekenhuizen en collega""s redt vele levens.</s><s>Tol #COVID19 zou anders veel hoger zijn.</s><s>CovidTotal confirmed COVID-19 deaths</s>"	Yes	165	COVID19		100+	1	1	0.0	3
510	1238133211940651008	<s>Een wijze beslissing.</s><s>N-VA Assenede staat achter de beslissing en de genomen maatregelen.</s><s>#Assenede</s><s>#COVID19</s><s>#Corona</s>	No	116	Assenede COVID19 Corona		100+	0	3	0.0	3
511	1230562282754560000	<s>Het #Mesdagfonds bevestigt dat bijdrage van #Boeren aan #stikstofcrisis</s><s>kleiner is dan #RIVM beweert.</s><s>Het goede nieuws is dat beide van mening zijn en #FVD dus ook dat we wel degelijk een #stikstof probleem hebben.</s><s>Dat is het winstpunt van dit onderzoek.</s><s>Nu de oplossing #Baudet!</s>	Yes	279	Mesdagfonds Boeren stikstofcrisis RIVM FVD stikstof Baudet		100+	1	7	0.0	4
512	1242810680778133507	<s>Zolang we minder dan 100 doden en minder dan 1000 besmettingen hebben is de regering tevreden...</s><s>#RIVM</s>	Yes	101	RIVM		100+	1	1	0.0	4
513	1238148673399394304	<s>Vanaf vandaag niks kutter dan Rutte #Covid_19</s><s>Scholen openhouden gaat ten koste van OP en OOP</s>	Yes	93	Covid_19		91-100	1	1	0.0	4
514	1248159073599619072	<s>#SamenTegenCorona: al voor meer dan 165.000 euro aan horecawaardebonnen gekocht via @<USER></s>	No	91	SamenTegenCorona	HLN_BE	91-100	0	1	0.0	0
515	1242693045876916224	<s>IKEA</s><s>Isra l maakte de eenvoudigste beschrijving ooit.</s><s>#blijfthuis, behalve als het echt noodzakelijk is, #houdafstand.</s><s>#corona</s>	No	126	blijfthuis houdafstand corona		100+	0	3	0.0	3
516	1250087115381256193	<s>En samenwerken met #Nederland Z moet dat !</s><s>#coronavirus #COVID19</s><s>#samentegencorona</s><s>Twee Belgische bedrijven starten productie</s><s>op</s><s>van mondmaskers</s><s>| VRT</s><s>NWS:</s><s>nieuws</s>	No	162	Nederland coronavirus COVID19 samentegencorona		100+	0	4	0.0	0
517	1238089874454056961	<s>In Denemarken gaat het hard nu (12 maart).</s><s>In 1 dag verdubbeling van 262 naar 512 gevallen.</s><s>#COVID19dk</s>	Yes	102	COVID19dk		100+	1	1	0.0	0
518	1240289584702992389	<s>#coronadebat</s><s>Die Baudet kletst maar wat achteraf.</s><s>Wat een onzin komt eruit.</s><s>Dit weekend maximumcapaciteit bereikt in de zorg.</s><s>Er liggen 135 mensen op de IC.</s><s>Capaciteit daarvan vele malen hoger.</s><s>Alsof een #LockdownHolland</s><s>dit probleem oplost.</s><s>Een lockdown is niet nodig.</s>	Yes	269	coronadebat LockdownHolland		100+	1	2	0.0	2
519	1235397067595558918	"<s>@<USER> vertrouwen in #vindicat ?</s><s>zij volgen advies...</s><s>op""Hoe controleren jullie dat?</s><s>Er zijn zat studenten die zich al niet aan afspraken over fatsoen en verkeer houden.</s><s>Verplichte quarantaine!</s><s>#groningen</s><s>#corona #Coronavirusnl</s>"	No	227	vindicat groningen corona Coronavirusnl	gem_groningen	100+	0	4	0.0	3
520	1239440116948623363	<s>Goed besluit die #100km, er zijn meteen geen files meer!</s><s>#corona #lockdownnl #coronavirusNederland</s>	No	98	100km corona lockdownnl coronavirusNederland		91-100	0	4	0.0	1
521	1237769657743966208	<s>Vanochtend vond de druk bijgewoonde</s><s>#persconferentie plaats van de voorstelling v.d. #herinrichting van het #groeningemuseumbrugge inclusief de expo #vaneyckinbruges</s><s>!</s><s>Iedereen is vanaf nu #welkom!</s>	No	197	persconferentie herinrichting groeningemuseumbrugge vaneyckinbruges welkom		100+	0	5	0.0	4
522	1238355038977888256	<s>Vanaf maandag gaan in Duitsland de scholen dicht voor 5 en een half week.</s><s>Goed bezig Rutte!</s><s>#Covid_19</s><s>#coronavirusNederland</s><s>#lockdown #coronadebat</s><s>#Corona</s><s>#covid19Nederland</s>	No	172	Covid_19 coronavirusNederland lockdown coronadebat Corona covid19Nederland		100+	0	6	0.0	1
523	1248252750464536578	<s>Het eerste virtuele event van de Youngprofs #StayHomeSaveLive</s>	No	61	StayHomeSaveLives		61-70	0	1	0.0	0
524	1244910251167625217	"<s>#Itali praat over ethiek.</s><s>De pot verwijt de ketel dat ie zwart ziet.</s><s>Italiaanse politici halen in advertentie vernietigend uit naar Nederland:</s><s>Ego stisch en gebrek aan ethiek""</s>"	No	175	Italië		100+	0	1	0.0	1
525	1254292353780719616	<s>Sinds het uitbreken van het #Covid_19</s><s>virus hoor ik meer ambulances met sirenes door de straat rijden dan mij lief is.</s><s>Vanochtend wakker geworden door de #traumahelikopter en een ambulance die bij ons achter op het plein moeten zijn.</s><s>#coronavirus #Coronavirusnl</s><s>#weekend</s>	No	270	Covid_19 traumahelikopter coronavirus Coronavirusnl weekend		100+	0	5	0.0	0
526	1242387176488386561	<s>Het #coronavirusNederland wordt aan alle kanten keihard bestreden.</s><s>Hoe gaat de samenwerking met @<USER> en @<USER>.</s><s>Hoe helpt de polder met het op de rit houden van de economie in deze barre tijden?</s><s>@<USER> straks bij Sven werkgeversvoorman Hans de Boer...</s>	No	256	coronavirusNederland	VNONCW FNV NPORadio1	100+	0	1	0.0	1
527	1248719096440651779	<s>Wat hebben we toch goede dokters en zorg in Nederland!</s><s>#hoop #COVID19 Onderzoekers</s><s>Radboudumc: essentieel mechanisme covid-19 blootgelegd</s><s>| NOS</s>	No	143	hoop COVID19		100+	0	2	0.0	3
528	1252706377786707969	"<s>Het blijft bijzonder dat Twitter ""ontploft""na een #persconferentie met berichten van twitteraars die het beter denken te weten vanaf de bank, veelal niet gehinderd door enige vorm van kennis.</s><s>In .a.</s><s>de zorg zien we de ellende van</s><s>#COVID</s><s>19.</s><s>#houdvol</s><s>#samentegencorona</s>"	No	267	persconferentie COVIDー19 houdvol samentegencorona		100+	0	4	0.0	0
529	1247515129996103681	<s>#RIVM strategie, het werkt...</s>	Yes	29	RIVM		21-30	1	1	0.0	4
530	1237753312247787520	<s>#Covid19</s><s>, #Coronavirus Is begonnen in China in 2019 en gedurende die 3 maanden zijn er in ons land velen gaan ski n.</s><s>Ik heb in januari al het nodige in huis gehaald om ons toch wat te beschermen.</s><s>Goede huismoeder in mijn geval.</s><s>Waarom kon de Belgische overheid dit niet?</s>	No	270	Covid19 Coronavirus		100+	0	2	0.0	3
531	1244885255636516865	<s>Shell: aanzienlijke onzekerheid op oliemarkt #Coronavirus #Corona #COVID2019NL #COVID19</s>	No	87	Coronavirus Corona COVID2019NL COVID19		81-90	0	4	0.0	3
532	1255501124800561157	<s>Coronacrisis brengt ook aardappelverwerkers in de problemen #coronavirus #COVID19 #aardappelverwerking #diepvriesfrieten</s>	No	120	coronavirus COVID19 aardappelverwerking diepvriesfrieten		100+	0	4	0.0	3
533	1254348652610572288	<s>Het springt heen en weer van dier op mens en terug... :</s><s>{ #coronavirus #Covid_19</s>	Yes	79	coronavirus Covid_19		71-80	1	2	0.0	0
534	1238492934229635072	<s>Nederland is Frankrijk niet dat zeg Rutte nog net niet.</s><s>#persconferentie</s>	No	72	persconferentie		71-80	0	1	0.0	4
535	1240280396010569732	<s>@<USER></s><s>die coronavirus komt niet van een vleermuis</s><s>dus hou maar even op over dieren aub</s><s>#coronadebat</s>	Yes	101	coronadebat	estherouwehand	100+	1	1	0.0	0
536	1241811667517943808	<s>Door gedwongen thuis zitten</s><s>neemt alcohol gebruik snel toe, in ieder geval in Frankrijk #thuiswerken #CoronaCrisis</s>	No	114	thuiswerken CoronaCrisis		100+	0	2	0.0	1
537	1250333441956040707	<s>10:01:52u</s><s>| De overweg Nieuwe Grensweg Hengelo</s><s>OV is weer vrij.</s><s>|</s><s>Politie Oost</s><s>Nederland Persinformatie</s><s>Twente |</s><s>^TZ</s><s>#StaySafe</s><s>#BlijfThuis</s>	No	138	StaySafe BlijfThuis		100+	0	2	0.0	2
538	1238240386650451969	<s>In 2011 was het Fukushima, het jaar erop busongeval in Sierre, vorig jaar een storm en dit jaar #Covid_19.</s><s>Al veel verjaardagen in mineur gevierd laatste jaren.</s>	No	160	Covid_19		100+	0	1	0.0	4
539	1239214180990963712	<s>Scenario 4:</s><s>78ste blijft thuis.</s><s>#COVID19NL</s><s>#Coronavirusnl</s>	No	57	COVID19NL Coronavirusnl		51-60	0	2	0.0	0
540	1246759230155169793	<s>VNO-NCW: na meivakantie weer aan de gang #Coronavirus</s><s>#Corona</s><s>#COVID2019NL #COVID19</s>	No	83	Coronavirus Corona COVID2019NL COVID19		81-90	0	4	0.0	3
541	1237744283924529152	<s>De hele wereld draait door omwille van #COVID19.</s><s>Ondertussen, bij @<USER> , waar ze even een oud paard uit de hal halen.</s><s>Eerlijk waar, verdient een applausje.</s><s>Want t is eens iets anders</s>	No	185	COVID19	federalepolitie	100+	0	1	0.0	3
542	1238211503884550144	<s>Er zijn mensen die nu nog naar trouwfeesten en hennafeesten gaan #Covid_19</s>	Yes	74	Covid_19		71-80	1	1	0.0	4
543	1252647499925520384	<s>#persconferentie</s><s>rutte zegt niets brengt niets</s><s>Tandartsen wel nagelstudio niet ?</s><s>Kan hij niet verdedigen.</s><s>Kappers kan hij niet verdedigen, kappers gaan zwart mensen knippen zonder toezicht.</s><s>Hij heeft het over bescherming bejaarden en zwakkeren die sterven bij bosjes.</s>	Yes	267	persconferentie		100+	1	1	0.0	4
544	1254836640691994626	<s>Ik vrees enorm voor de mentale gezondheid...</s><s>van de beleidsmensen...</s><s>#covid19.</s><s>Deze crisis heeft zeer zware gevolgen.</s>	No	116	covid19		100+	0	1	0.0	3
545	1234128903192612870	<s>#nos</s><s>#rivm</s><s>Waarom nu pas deze maatregelen?</s><s>Als we dit 2 wkn geleden hadden gedaan, was er een hoop voorkomen.</s><s>We lopen nu achter de feiten aan.</s><s>, nu zijn we straks allemaal lekker</s><s>een paar weken vrij in NL.</s><s>Let maar op, NL wordt het tweede Itali .</s><s>#coronavirusNederland #corona</s>	Yes	277	nos rivm coronavirusNederland corona		100+	1	4	0.0	1
546	1241500650489425921	<s>@<USER></s><s>Sorry maar op lange termijn lost dit niets op.</s><s>#Covid_19 zal opnieuw voet aan de grond krijgen hier en we kunnen weer van voor af aan beginnen.</s><s>#acceptatie en voor nu #FlattenTheCurve</s>	Yes	191	Covid_19 acceptatie FlattenTheCurve	PeterHagen18	100+	1	3	0.0	4
547	1240058926210732032	<s>Corona pati nt wordt opgehaald door ambulance.</s><s>#COVID19</s><s>#coronavirus</s>	No	68	COVID19 coronavirus		61-70	0	2	0.0	3
548	1242566869598572549	<s>covid19 is nr.4 trending hashtag in NL in afgelopen 2 uur.</s><s>#covid19</s>	No	67	covid19		61-70	0	1	0.0	3
549	1245244785033728008	<s>@<USER></s><s>Als U #Rivm gelijk heeft dan heeft het te laat invoeren van Lockdown (drie weken) 1000 doden op naam van #rivm en #rutte veroorzaakt!</s>	Yes	141	Rivm rivm rutte	rivm	100+	1	3	0.0	4
550	1243647118121861127	<s>@<USER></s><s>#blijfthuis</s><s>kut volkje.</s><s>Door jullie, wandelaars dit pseudo-lockdown gaat langer duren.</s><s>Kanker imbecielen.</s>	Yes	113	blijfthuis	WoutervD	100+	1	1	0.0	2
551	1241774221388365824	<s>#blijfbinnen</s><s>#covid19Nederland @<USER> 4204 meldingen en 179 doden tot nu toe</s><s>Dit was pas week 1</s><s>Het percentage is in een aantal dagen gestegen naar 4,26% Itali zat op het einde van hun 1e week op 3.46%.</s><s>Hebben we nu gewonnen?</s><s>Of wellicht rede tot bezorgdheid?</s>	No	260	blijfbinnen covid19Nederland	RIVM Minpress	100+	0	2	0.0	2
552	1242783305650577411	<s>#ZorgVoorElkaar en #HoudAfstand!</s><s>In deze tijden van het #coronavirus moeten we er meer dan ooit voor elkaar zijn.</s><s>Blijf dus zoveel mogelijk thuis.</s><s>En als je cht naar buiten moet: houd 1,5 meter afstand.</s><s>Daarmee redden we mensenlevens!</s><s>Meer info:</s>	No	245	ZorgVoorElkaar HoudAfstand coronavirus		100+	0	3	0.0	3
553	1249440079787032576	<s>#COVID19</s><s>#Corona #coronavirus.</s><s>@<USER> had zich beter kunnen laten informeren door een epidemioloog dan door een viroloog (#RIVM ):</s>	Yes	131	COVID19 Corona coronavirus RIVM	MinPres	100+	1	4	0.0	3
554	1247482008919576576	<s>@<USER> #COVID19NL</s><s>er zijn mensen die #kunnen het niet begrijpen maar #MarcelvanRoosmalen</s><s>#wil het niet.</s><s>Niet naar buiten gaan is ter voorkoming van kruisbesmettingen voor jong en oud.</s><s>Moeder kan altijd nog Euthenasie overwegen of onsje hersenen kopen voor (Schoon-)Kind</s>	No	270	COVID19NL kunnen MarcelvanRoosmalen wil	NPORadio1	100+	0	4	0.0	0
555	1249424064751587329	<s>#coronavirus #CoronavirusPandemic</s><s>#CoronavirusOutbreak #Covid_19</s><s>Bekijk aub goed.</s><s>Laat het bezinken.</s><s>Dit gaat enkel over een rusthuis in nederland.</s><s>Maar dat geld voor alle rusthuizen over h l de wereld !</s><s>PIJNLIJK Blijf in uw kot aub !</s><s>zo belangrijk</s>	Yes	248	coronavirus CoronavirusPandemic CoronavirusOutbreak Covid_19		100+	1	4	0.0	0
556	1245711935229870080	<s>#COVID19BE</s><s>Dus, Belgi deed het relatief gezien beter in de eerste 3 weken van maart.</s><s>En toen gebeurde dit:</s>	Yes	106	COVID19BE		100+	1	1	0.0	0
557	1250399145996750848	<s>Dit artikel is het lezen waard met de kanttekening dat juist @<USER> #groepimmuniteit als studie heeft en vaste factor blijkt in #OMT met welke aannames is #rivm dit belachelijke #experiment gaan modelleren?</s><s>50k #doden voorzien en geen #testen #beschermings</s><s>#materialen</s>	Yes	269	groepimmuniteit OMT rivm experiment doden testen beschermings materialen	MarionKoopmans	100+	1	8	0.0	4
558	1248727894907592706	<s>Het is te bizar voor woorden, maar in de zorg voor ouderen, kwetsbare volledig afhankelijke schiet de #COVID19 bescherming aan alle kanten te kort, maar staan zij achteraan in de rij om deze hulpmiddelen te krijgen.</s><s>M.a.g dat mortaliteit in de verzorgingscentra piekt... #op1</s>	Yes	275	COVID19 op1		100+	1	2	0.0	3
559	1251527199758462978	<s>Dodental</s><s>#RIVM klopt niet!</s><s>Werkelijk aantal #corona doden (middels CBS-gegevens) is:</s><s>3.601 #RIVM doden 2,2 = 7.922 doden!</s><s>Daarmee scoort NL</s><s>m.i. hoogst aantal #COVID19 doden per miljoen inwoners wereldwijd!</s><s>Kan iem. dat bevestigen?</s><s>#dtv</s><s>#durftevragen</s>	Yes	250	RIVM corona RIVM COVID19 dtv durftevragen		100+	1	6	0.0	3
560	1254766277484109824	<s>Premier Nieuw-Zeeland: 'Strijd gewonnen, maar waakzaam blijven' #CoronaUpdate #COVID19</s>	No	86	CoronaUpdate COVID19		81-90	0	2	0.0	3
561	1240743988086353924	<s>BINNENKORT IN HEEL EUROPA!</s><s>#CoronaCrisis</s><s>#coronavirusNederland</s><s>#Covid_19</s><s>#coronadebat</s>	Yes	85	CoronaCrisis coronavirusNederland Covid_19 coronadebat		81-90	1	4	0.0	1
562	1237655025331187712	<s>Een ander punt in #Nederland mbt #COVID19.</s><s>Veel van onze oudere kenissen leven alleen.</s><s>Juist nu zouden we als samenleving iets meer voor elkaar moeten uitkijken.</s><s>Kijk naar je oudersburen en misschien ook die buurvrouw die op leeftijd is en die je niet kent.</s><s>#solidariteit</s>	No	271	Nederland COVID19 solidariteit		100+	0	3	0.0	3
563	1252654124581224449	"<s>Rutte over de app:</s><s>""Open source als eis""#persconferentie</s>"	No	56	persconferentie		51-60	0	1	0.0	4
564	1241378626026774528	<s>#covid19Nederland Corona is heel blij met Nederland.</s><s>In Amsterdam is iedereen lekker buiten alsof er niets aan de hand is.</s><s>Zielig.</s>	Yes	130	covid19Nederland		100+	1	1	0.0	2
565	1238492731963473920	<s>Het lijkt erop dat de scholen niet dicht mogen omdat de ouders door moeten blijven werken #coronavirusNederland</s><s>Dus niet de gezondheid van de kinderen staat voorop maar de economie is belangrijker.</s>	Yes	197	coronavirusNederland		100+	1	1	0.0	1
566	1255540205643345921	<s>#psv #ajax</s><s>#feyenoord #az</s><s>#veronicainside #jinek #op1</s><s>#nos</s><s>#rtl4</s><s>#coronavirus #COVID19 #CoronaVirusUpdates</s><s>#Corona</s><s>#COVID19NL</s><s>OPLOSSING CORONA</s><s>in 4wk.</s><s>ALLE MAATREGELEN EINDIGEN</s><s>EINDE</s><s>ZOMER!</s><s>16 april Rutte&Troost.</s><s>Wetenschappelijk verklaard.</s><s>Zie brief&video</s>	Yes	254	psv ajax feyenoord az veronicainside jinek op1 nos rtl4 coronavirus COVID19 CoronaVirusUpdates Corona COVID19NL		100+	1	14	0.0	0
567	1254162351097630721	<s>#blijfbinnen</s><s>#covid-19 #200.000 doden</s><s>#paarwekenbehoudjemoederofkind!</s>	Yes	69	blijfbinnen covid 200 paarwekenbehoudjemoederofkind		61-70	1	4	0.0	2
568	1232356672372379648	<s>#EenVandaag</s><s>Reizigers #Schiphol</s><s>#RIVM</s><s>#coronavirus</s><s>Om alles bij te houden is veel werk!</s><s>Ja duh.</s><s>1 besmetting kan straks wel heel het land stilleggen!</s><s>Hoeveel werk is dat dan?</s>	No	174	EenVandaag Schiphol RIVM coronavirus		100+	0	4	0.0	4
569	1238800643596472320	"<s>Bij de kaasboer:</s><s>""Die koeien geven maandag ook gewoon melk hoor.""#coronavirusNederland #hamsteren</s>"	No	97	coronavirusNederland hamsteren		91-100	0	2	0.0	1
570	1239436183005990912	<s>Ira Helsloot heeft gelijk:</s><s>maatregelen die niet op wetenschap zijn gebaseerd veroorzaken risicos #corona #scholendicht</s>	Yes	118	corona scholendicht		100+	1	2	0.0	3
571	1238408003788906496	<s>LAATSTE</s><s>ROL: euro 49,95!</s><s>#hamsteren</s>	No	35	hamsteren		31-40	0	1	0.0	2
572	1241479955210534912	<s>Dat gaat niet lang meer duren, binnenkort ook in NL #lockdown #Covid_19.</s>	Yes	72	lockdown Covid_19		71-80	1	2	0.0	1
573	1252945750356643841	<s>Leren is persoonlijk #thuisonderwijs #unschooling</s>	No	49	thuisonderwijs unschooling		41-50	0	2	0.0	2
574	1240314719854120965	<s>Duidelijk afstand tussen klanten bij de kassa @ #AH #COVID19 ook liever met pin betalen.</s>	No	88	AH COVID19		81-90	0	2	0.0	3
575	1242378501971460096	<s>Baat het niet dan schaadt het niet, volgens dit @<USER> artikel zou je door #covid19 reuk- & smaakverlies hebben.</s><s>#thuistestje</s>	No	126	covid19 thuistestje	nytimes	100+	0	2	0.0	3
576	1241650395304296448	<s>@<USER></s><s>Dit is een #trol of een imbeciel.</s><s>Ik zou hem uitnodigen om eens op een #Covid19 dienst te komen kijken.</s><s>Wedden dat hijzij er geen stap durft te zetten?</s><s>Deze Camille Brucker is een #aandachtszoeker met een #ziekelijkegeest, rijbewijs voor de psychiatrie, of stikjaloers, wie weet?</s>	Yes	287	trol Covid19 aandachtszoeker ziekelijkegeest	vanranstmarc	100+	1	4	0.0	3
577	1238088406460178432	<s>Even droog weer 25 graden en als het klopt naar 52 besmette #Covid_19 in heel Brazili , prettige dag verder en avond</s><s>twitter</s><s>Nederland</s>	Yes	134	Covid_19		100+	1	1	0.0	4
578	1250015191993069568	<s>#Thuiswerken, #Samenwerken, #Communiceren</s><s>#Overzicht.</s><s>@<USER> biedt #bedrijven, #verenigingen #retailers de mogelijkheid hun #planning ook tijdens het thuiswerken in #coronavirus tijd scherp en effici nt te houden.</s>	No	214	Thuiswerken Samenwerken Communiceren Overzicht bedrijven verenigingen retailers planning coronavirus	Symagicplanning	100+	0	9	0.0	4
579	1239241230128754694	<s>CHECK:</s><s>#Hamsteren heeft geen zin en vitamine C geeft je immuunsysteem geen boost (en andere misleidende berichten)</s><s>| VRT</s><s>NWS:</s><s>#FYI</s><s>#coronavirus #COVID19</s>	Yes	152	Hamsteren FYI coronavirus COVID19		100+	1	4	0.0	3
580	1254015915194187778	<s>#vrijesector</s><s>huurwoning</s><s>+4,6 % huursverhoging.</s><s>Omdat het zo lekker gaat tijdens deze #COVID19 #crisis #samensterk #heledikkefuckyou</s><s>Zo dat is eruit!</s>	Yes	148	vrijesector COVID19 crisis samensterk heledikkefuckyou		100+	1	5	0.0	3
581	1250465875683094531	<s>Gelukkig hebben wij het orakel #RIVM.</s><s>Belgi en Duitsland raden dragen van mondkapjes aan bij aanpassen coronamaatregelen</s>	No	120	RIVM		100+	0	1	0.0	4
582	1238459368380735490	<s>Net 1950 mondkapjes aan het @<USER></s><s>Gelre ziekenhuis gegeven.</s><s>Kleine beetjes helpen #coronavirusNederland</s>	Yes	105	coronavirusNederland	Gelrezkh	100+	1	1	0.0	1
583	1240673656612798464	<s>#COVID19</s><s>#COVID2019be</s><s>als we een 20% aangroei van besmettingen blijven hebben gedurende de volgende week dan zitten we hier over zeven dagen met 5356 besmettingen en ca 150 doden #perspectief</s>	Yes	191	COVID19 COVID2019be perspectief		100+	1	3	0.0	3
584	1248129247908114432	<s>Nice, de #coronaverveling werpt zijn vruchten af:</s><s>de peperplantjes steken de kop op.</s><s>#</s><s>covid19nl</s>	No	95	coronaverveling covid19nl		91-100	0	2	0.0	0
585	1240271059921833984	"<s>#coronadebat Wilders en Baudet willen totale lockdown:</s><s>'Rutte laat mensen onnodig sterven, het is Russische roulette""</s>"	Yes	117	coronadebat		100+	1	1	0.0	0
586	1243170225585037313	<s>tenenkrommend kijken naar het #coronadebat @<USER> verschuift alles een week naar voren!</s><s>WHO zegt #testen !</s><s>niet Lullen maar</s><s>Poetsen #gaalsdewiedeweerga aan de slag!</s><s>#coronadebat #roche</s><s>#coronavirusnetherlands @<USER></s>	Yes	217	coronadebat testen gaalsdewiedeweerga coronadebat roche coronavirusnetherlands	hugodejonge MarijnissenL jesseklaver MinPres thierrybaudet khadijaArib	100+	1	6	0.0	0
587	1247582473225109505	<s>We hoeven niet bang zijn voor privacy van de nieuwe overheidsapp!</s><s>IT projecten bij de overheid mislukken altijd!</s><s>#coronavirusNederland</s><s>#</s>	Yes	136	coronavirusNederland		100+	1	1	0.0	1
588	1251944848363585543	<s>'Mensen gaan iets soepeler om met coronaregels' #Coronavirus #Corona #COVID2019NL #COVID19</s>	Yes	90	Coronavirus Corona COVID2019NL COVID19		81-90	1	4	0.0	3
589	1241114161452584963	"<s>Tien weken cel voor corona-hoester"":</s><s>Ik heb corona, nu hebben jullie het ook""#handenafvanhulpverleners</s>"	No	102	handenafvanhulpverleners		100+	0	1	0.0	0
590	1238810471333052420	<s>@<USER></s><s>Er zijn weinig vrouwen die een kus willen van hem Was al zo voor corona</s>	No	79		Pensioenspook de_NVA	71-80	0	0	0.0	0
591	1245548903963004929	<s>@<USER></s><s>Jaja dochter meet</s><s>4x pd</s><s>haar koorts , het gaat op en af !</s><s>Kleinzoon had 14 d geleden zware koorts en 4 dagen echt ziek geweest toen ze huisarts griep of Corona goed opvolgen , nu is hij beter !</s><s>Wij hier maken ons toch ongerust</s><s>we hopen</s><s>het beste</s>	No	253		Meyranne63Ann ArmandVervaeck tvzeveraar	100+	0	0	0.0	0
592	1242421476785078272	<s>@<USER></s><s>Is in NL ook zo - ruim driekwart van de sterftes aan COVID-19 vindt niet op de IC plaats, maar in verpleeghuizen of thuis.</s><s>Btw in het stuk staat nergens dat deze patientegroep niet getest wordt.</s><s>Dat zou ook vrij dom zijn, ivm besmettingsgevaar personeel (en andere bewoners).</s>	Yes	283		r0eland	100+	1	0	0.0	0
593	1248901724863152130	<s>Het vertrouwen van particuliere beleggers is door de coronacrisis ver weggezakt.</s><s>Maar ondanks alle onzekerheid blijven beleggers per saldo licht positief gestemd over de financi le markten.</s><s>#geld</s><s>#beleggen</s><s>#aandelen</s>	No	215	geld beleggen aandelen		100+	0	3	0.0	3
594	1243830584906059777	<s>Corona-krankzinnigheid...Fake News...</s><s>De overheidsmaatregelen zullen veel meer doden tot gevolg hebben dan het Corona-virus;</s><s>Eind 2020 zal blijken dat er niet veel meer mensen aan het Coronavirus zijn overleden dan vorige jaren aan de griep n.l. ruim 9.000...</s><s>#nosjournaal</s>	Yes	272	nosjournaal		100+	1	1	0.0	0
